Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000049	N2	n4	0.333333333333	Non-Terminal	collinsella_aerofaciens_WP_117746781.1, collinsella_aerofaciens_WP_089572478.1	collinsella_intestinalis_WP_152063568.1, collinsella_aerofaciens_WP_117647588.1
OG0000049	collinsella_aerofaciens	n5	1.0	Terminal	collinsella_aerofaciens_WP_117746781.1	collinsella_aerofaciens_WP_089572478.1
OG0000050	collinsella_aerofaciens	n3	1.0	Terminal	collinsella_aerofaciens_WP_124786035.1	collinsella_aerofaciens_WP_124786006.1, collinsella_aerofaciens_WP_089572633.1
OG0000050	collinsella_aerofaciens	n4	1.0	Terminal	collinsella_aerofaciens_WP_124786006.1	collinsella_aerofaciens_WP_089572633.1
OG0000050	senegalimassilia_faecalis	n6	1.0	Terminal	senegalimassilia_faecalis_WP_129425588.1	senegalimassilia_faecalis_WP_129425556.1
OG0000051	N0	n0	0.6	Non-Terminal	collinsella_aerofaciens_WP_089573604.1, collinsella_provencensis_WP_102337232.1, collinsella_intestinalis_WP_226803173.1, senegalimassilia_anaerobia_WP_202898133.1, senegalimassilia_faecalis_WP_201738841.1	senegalimassilia_anaerobia_WP_081468991.1, collinsella_intestinalis_WP_152063752.1, senegalimassilia_faecalis_WP_129425401.1
OG0000052	N1	n3	1.0	Non-Terminal	senegalimassilia_faecalis_WP_129424072.1, senegalimassilia_anaerobia_WP_042434877.1	senegalimassilia_faecalis_WP_129424100.1, senegalimassilia_anaerobia_WP_052297894.1, senegalimassilia_anaerobia_WP_202898112.1
OG0000052	senegalimassilia_anaerobia	n6	1.0	Terminal	senegalimassilia_anaerobia_WP_052297894.1	senegalimassilia_anaerobia_WP_202898112.1
OG0000053	N0	n0	0.6	Non-Terminal	collinsella_aerofaciens_WP_117803937.1, collinsella_provencensis_WP_102338329.1, senegalimassilia_faecalis_WP_236648217.1, senegalimassilia_anaerobia_WP_081468936.1	collinsella_provencensis_WP_159060046.1, collinsella_aerofaciens_WP_117840391.1, collinsella_aerofaciens_WP_124786450.1, senegalimassilia_anaerobia_WP_042436478.1
OG0000053	collinsella_aerofaciens	n6	1.0	Terminal	collinsella_aerofaciens_WP_117840391.1	collinsella_aerofaciens_WP_124786450.1
OG0000054	collinsella_provencensis	n3	1.0	Terminal	collinsella_provencensis_WP_102337966.1	collinsella_provencensis_WP_159060021.1, collinsella_provencensis_WP_102338260.1, collinsella_provencensis_WP_159060055.1, collinsella_provencensis_WP_159060075.1
OG0000054	collinsella_provencensis	n4	1.0	Terminal	collinsella_provencensis_WP_159060021.1	collinsella_provencensis_WP_102338260.1, collinsella_provencensis_WP_159060055.1, collinsella_provencensis_WP_159060075.1
OG0000054	collinsella_provencensis	n5	1.0	Terminal	collinsella_provencensis_WP_102338260.1	collinsella_provencensis_WP_159060055.1, collinsella_provencensis_WP_159060075.1
OG0000054	collinsella_provencensis	n6	1.0	Terminal	collinsella_provencensis_WP_159060055.1	collinsella_provencensis_WP_159060075.1
OG0000055	collinsella_intestinalis	n4	1.0	Terminal	collinsella_intestinalis_WP_226803318.1, collinsella_intestinalis_WP_226803255.1, collinsella_intestinalis_WP_152063346.1	collinsella_intestinalis_WP_226803359.1
OG0000055	collinsella_intestinalis	n5	1.0	Terminal	collinsella_intestinalis_WP_226803318.1, collinsella_intestinalis_WP_226803255.1	collinsella_intestinalis_WP_152063346.1
OG0000055	collinsella_intestinalis	n6	1.0	Terminal	collinsella_intestinalis_WP_226803318.1	collinsella_intestinalis_WP_226803255.1
OG0000056	N0	n0	0.8	Non-Terminal	senegalimassilia_faecalis_WP_129423951.1, senegalimassilia_anaerobia_WP_042435033.1, collinsella_intestinalis_WP_152063798.1, collinsella_aerofaciens_WP_124785863.1	senegalimassilia_faecalis_WP_161566609.1, senegalimassilia_anaerobia_WP_052297822.1, collinsella_aerofaciens_WP_241154627.1, collinsella_intestinalis_WP_152063799.1
OG0000057	N1	n3	1.0	Non-Terminal	senegalimassilia_faecalis_WP_129423557.1, senegalimassilia_anaerobia_WP_042432335.1	senegalimassilia_anaerobia_WP_042435861.1, senegalimassilia_faecalis_WP_129423874.1, senegalimassilia_faecalis_WP_129425111.1
OG0000057	senegalimassilia_faecalis	n6	1.0	Terminal	senegalimassilia_faecalis_WP_129423874.1	senegalimassilia_faecalis_WP_129425111.1
OG0000058	N2	n0	0.666666666667	Non-Terminal	collinsella_provencensis_WP_102337964.1, collinsella_provencensis_WP_102337762.1, collinsella_aerofaciens_WP_124785889.1, collinsella_intestinalis_WP_152063747.1	collinsella_aerofaciens_WP_124786521.1, collinsella_provencensis_WP_102338190.1, collinsella_provencensis_WP_102338187.1, collinsella_aerofaciens_WP_124786522.1
OG0000058	collinsella_provencensis	n2	1.0	Terminal	collinsella_provencensis_WP_102337964.1	collinsella_provencensis_WP_102337762.1
OG0000058	N2	n4	0.666666666667	Non-Terminal	collinsella_aerofaciens_WP_124786521.1, collinsella_provencensis_WP_102338190.1	collinsella_provencensis_WP_102338187.1, collinsella_aerofaciens_WP_124786522.1
OG0000059	N2	n2	0.666666666667	Non-Terminal	collinsella_intestinalis_WP_152063574.1, collinsella_provencensis_WP_234346365.1, collinsella_aerofaciens_WP_124786526.1	collinsella_intestinalis_WP_226803351.1, collinsella_intestinalis_WP_152063578.1, collinsella_aerofaciens_WP_124785984.1
OG0000059	collinsella_intestinalis	n6	1.0	Terminal	collinsella_intestinalis_WP_226803351.1	collinsella_intestinalis_WP_152063578.1
OG0000060	N2	n1	1.0	Non-Terminal: STRIDE	collinsella_aerofaciens_WP_124786004.1, collinsella_provencensis_WP_234346328.1, collinsella_intestinalis_WP_152062872.1	collinsella_provencensis_WP_159060033.1, collinsella_intestinalis_WP_152062874.1, collinsella_aerofaciens_WP_158565399.1
OG0000061	senegalimassilia_anaerobia	n2	1.0	Terminal	senegalimassilia_anaerobia_WP_042436060.1	senegalimassilia_anaerobia_WP_042435450.1
OG0000061	collinsella_intestinalis	n5	1.0	Terminal	collinsella_intestinalis_WP_152063204.1, collinsella_intestinalis_WP_152063021.1	collinsella_intestinalis_WP_152063215.1
OG0000061	collinsella_intestinalis	n6	1.0	Terminal	collinsella_intestinalis_WP_152063204.1	collinsella_intestinalis_WP_152063021.1
OG0000062	N0	n2	0.4	Non-Terminal	collinsella_intestinalis_WP_152063223.1, senegalimassilia_faecalis_WP_161566570.1, senegalimassilia_anaerobia_WP_042434075.1	senegalimassilia_faecalis_WP_129425431.1, collinsella_intestinalis_WP_152063220.1, collinsella_intestinalis_WP_152063222.1
OG0000062	collinsella_intestinalis	n6	1.0	Terminal	collinsella_intestinalis_WP_152063220.1	collinsella_intestinalis_WP_152063222.1
OG0000063	N0	n0	0.6	Non-Terminal	collinsella_aerofaciens_WP_124786345.1, collinsella_provencensis_WP_102337654.1, collinsella_intestinalis_WP_226803192.1, senegalimassilia_anaerobia_WP_052297766.1, senegalimassilia_faecalis_WP_129423266.1	senegalimassilia_faecalis_WP_129423791.1, senegalimassilia_anaerobia_WP_042436959.1, collinsella_intestinalis_WP_152063275.1
OG0000064	N0	n2	0.6	Non-Terminal: STRIDE	senegalimassilia_anaerobia_WP_042432040.1, senegalimassilia_faecalis_WP_129424508.1, collinsella_aerofaciens_WP_206428088.1	collinsella_aerofaciens_WP_124786420.1, senegalimassilia_faecalis_WP_129424769.1, senegalimassilia_anaerobia_WP_042435806.1
OG0000065	N1	n3	0.5	Non-Terminal	senegalimassilia_anaerobia_WP_238318321.1, senegalimassilia_faecalis_WP_129423281.1, senegalimassilia_faecalis_WP_129425135.1, senegalimassilia_faecalis_WP_129425520.1	senegalimassilia_faecalis_WP_129425092.1
OG0000065	senegalimassilia_faecalis	n5	1.0	Terminal	senegalimassilia_faecalis_WP_129423281.1	senegalimassilia_faecalis_WP_129425135.1, senegalimassilia_faecalis_WP_129425520.1
OG0000065	senegalimassilia_faecalis	n6	1.0	Terminal	senegalimassilia_faecalis_WP_129425135.1	senegalimassilia_faecalis_WP_129425520.1
OG0000066	N0	n0	0.6	Non-Terminal	collinsella_provencensis_WP_102338179.1, senegalimassilia_anaerobia_WP_042436791.1, senegalimassilia_faecalis_WP_129425516.1	collinsella_provencensis_WP_102338409.1, collinsella_intestinalis_WP_226803206.1, collinsella_aerofaciens_WP_124786492.1, senegalimassilia_faecalis_WP_129424478.1, senegalimassilia_anaerobia_WP_042434429.1
OG0000067	senegalimassilia_faecalis	n4	1.0	Terminal	senegalimassilia_faecalis_WP_129424986.1, senegalimassilia_faecalis_WP_129424964.1, senegalimassilia_faecalis_WP_201738741.1	senegalimassilia_faecalis_WP_201738671.1
OG0000067	senegalimassilia_faecalis	n5	1.0	Terminal	senegalimassilia_faecalis_WP_129424986.1, senegalimassilia_faecalis_WP_129424964.1	senegalimassilia_faecalis_WP_201738741.1
OG0000067	senegalimassilia_faecalis	n6	1.0	Terminal	senegalimassilia_faecalis_WP_129424986.1	senegalimassilia_faecalis_WP_129424964.1
OG0000068	N0	n1	0.4	Non-Terminal	collinsella_aerofaciens_WP_197032151.1, senegalimassilia_faecalis_WP_201738623.1, senegalimassilia_anaerobia_WP_042432827.1, senegalimassilia_anaerobia_WP_042434725.1, senegalimassilia_faecalis_WP_129423074.1	senegalimassilia_faecalis_WP_201738603.1, senegalimassilia_anaerobia_WP_042433173.1
OG0000068	N0	n2	0.4	Non-Terminal	collinsella_aerofaciens_WP_197032151.1, senegalimassilia_faecalis_WP_201738623.1, senegalimassilia_anaerobia_WP_042432827.1	senegalimassilia_anaerobia_WP_042434725.1, senegalimassilia_faecalis_WP_129423074.1
OG0000069	N1	n3	1.0	Non-Terminal: STRIDE	senegalimassilia_anaerobia_WP_042434631.1, senegalimassilia_faecalis_WP_129425159.1	senegalimassilia_faecalis_WP_129424632.1, senegalimassilia_faecalis_WP_269089561.1, senegalimassilia_anaerobia_WP_081468997.1
OG0000069	senegalimassilia_faecalis	n6	1.0	Terminal	senegalimassilia_faecalis_WP_129424632.1	senegalimassilia_faecalis_WP_269089561.1
OG0000070	N1	n2	0.5	Non-Terminal	senegalimassilia_anaerobia_WP_042435849.1, senegalimassilia_anaerobia_WP_042436453.1, senegalimassilia_anaerobia_WP_042434022.1, senegalimassilia_anaerobia_WP_042432358.1	senegalimassilia_faecalis_WP_129424502.1, senegalimassilia_anaerobia_WP_042434388.1
OG0000070	senegalimassilia_anaerobia	n3	1.0	Terminal	senegalimassilia_anaerobia_WP_042435849.1	senegalimassilia_anaerobia_WP_042436453.1, senegalimassilia_anaerobia_WP_042434022.1, senegalimassilia_anaerobia_WP_042432358.1
OG0000070	senegalimassilia_anaerobia	n4	1.0	Terminal	senegalimassilia_anaerobia_WP_042436453.1	senegalimassilia_anaerobia_WP_042434022.1, senegalimassilia_anaerobia_WP_042432358.1
OG0000070	senegalimassilia_anaerobia	n5	1.0	Terminal	senegalimassilia_anaerobia_WP_042434022.1	senegalimassilia_anaerobia_WP_042432358.1
OG0000071	N1	n0	1.0	Non-Terminal	senegalimassilia_anaerobia_WP_042432592.1, senegalimassilia_faecalis_WP_129423332.1	senegalimassilia_faecalis_WP_129424281.1, senegalimassilia_faecalis_WP_129423619.1, senegalimassilia_anaerobia_WP_042432384.1, senegalimassilia_anaerobia_WP_052297848.1, senegalimassilia_faecalis_WP_201738641.1, senegalimassilia_faecalis_WP_129425206.1
OG0000071	N1	n2	0.5	Non-Terminal	senegalimassilia_faecalis_WP_129424281.1	senegalimassilia_faecalis_WP_129423619.1, senegalimassilia_anaerobia_WP_042432384.1, senegalimassilia_anaerobia_WP_052297848.1, senegalimassilia_faecalis_WP_201738641.1, senegalimassilia_faecalis_WP_129425206.1
OG0000071	N1	n3	1.0	Non-Terminal	senegalimassilia_faecalis_WP_129423619.1, senegalimassilia_anaerobia_WP_042432384.1	senegalimassilia_anaerobia_WP_052297848.1, senegalimassilia_faecalis_WP_201738641.1, senegalimassilia_faecalis_WP_129425206.1
OG0000071	senegalimassilia_faecalis	n6	1.0	Terminal	senegalimassilia_faecalis_WP_201738641.1	senegalimassilia_faecalis_WP_129425206.1
OG0000072	N1	n0	1.0	Non-Terminal	senegalimassilia_faecalis_WP_161566698.1, senegalimassilia_anaerobia_WP_148514780.1	senegalimassilia_anaerobia_WP_162096580.1, senegalimassilia_faecalis_WP_201738728.1, senegalimassilia_faecalis_WP_129423380.1, senegalimassilia_faecalis_WP_161566705.1, senegalimassilia_faecalis_WP_129425251.1, senegalimassilia_anaerobia_WP_052297758.1
OG0000072	N1	n2	1.0	Non-Terminal	senegalimassilia_anaerobia_WP_162096580.1, senegalimassilia_faecalis_WP_201738728.1, senegalimassilia_faecalis_WP_129423380.1, senegalimassilia_faecalis_WP_161566705.1	senegalimassilia_faecalis_WP_129425251.1, senegalimassilia_anaerobia_WP_052297758.1
OG0000072	senegalimassilia_faecalis	n4	1.0	Terminal	senegalimassilia_faecalis_WP_201738728.1	senegalimassilia_faecalis_WP_129423380.1, senegalimassilia_faecalis_WP_161566705.1
OG0000072	senegalimassilia_faecalis	n5	1.0	Terminal	senegalimassilia_faecalis_WP_129423380.1	senegalimassilia_faecalis_WP_161566705.1
OG0000073	N2	n3	0.666666666667	Non-Terminal	collinsella_intestinalis_WP_006722296.1, collinsella_aerofaciens_WP_117773008.1	collinsella_aerofaciens_WP_006234250.1, collinsella_intestinalis_WP_152063294.1
OG0000074	collinsella_aerofaciens	n4	1.0	Terminal	collinsella_aerofaciens_WP_117839926.1	collinsella_aerofaciens_WP_124786637.1, collinsella_aerofaciens_WP_006235309.1
OG0000074	collinsella_aerofaciens	n5	1.0	Terminal	collinsella_aerofaciens_WP_124786637.1	collinsella_aerofaciens_WP_006235309.1
OG0000075	senegalimassilia_anaerobia	n4	1.0	Terminal	senegalimassilia_anaerobia_WP_042436406.1	senegalimassilia_anaerobia_WP_042436419.1, senegalimassilia_anaerobia_WP_042433967.1
OG0000075	senegalimassilia_anaerobia	n5	1.0	Terminal	senegalimassilia_anaerobia_WP_042436419.1	senegalimassilia_anaerobia_WP_042433967.1
OG0000076	collinsella_aerofaciens	n3	1.0	Terminal	collinsella_aerofaciens_WP_022094220.1, collinsella_aerofaciens_WP_117774312.1	collinsella_aerofaciens_WP_124786031.1, collinsella_aerofaciens_WP_117774287.1
OG0000076	collinsella_aerofaciens	n4	1.0	Terminal	collinsella_aerofaciens_WP_022094220.1	collinsella_aerofaciens_WP_117774312.1
OG0000076	collinsella_aerofaciens	n5	1.0	Terminal	collinsella_aerofaciens_WP_124786031.1	collinsella_aerofaciens_WP_117774287.1
OG0000077	N2	n1	0.666666666667	Non-Terminal	collinsella_provencensis_WP_102337339.1, collinsella_aerofaciens_WP_022094861.1	collinsella_intestinalis_WP_152063681.1, collinsella_provencensis_WP_102338395.1, collinsella_aerofaciens_WP_241154594.1, collinsella_aerofaciens_WP_035136916.1
OG0000077	collinsella_aerofaciens	n5	1.0	Terminal	collinsella_aerofaciens_WP_241154594.1	collinsella_aerofaciens_WP_035136916.1
OG0000078	N1	n3	1.0	Non-Terminal: STRIDE	senegalimassilia_anaerobia_WP_042434316.1, senegalimassilia_faecalis_WP_129422827.1	senegalimassilia_faecalis_WP_161566616.1, senegalimassilia_anaerobia_WP_042434766.1
OG0000079	N0	n0	0.4	Non-Terminal	collinsella_aerofaciens_WP_124786366.1, senegalimassilia_anaerobia_WP_162096553.1	senegalimassilia_anaerobia_WP_042434487.1, senegalimassilia_faecalis_WP_129424404.1, collinsella_provencensis_WP_102337478.1, collinsella_intestinalis_WP_193221165.1, collinsella_aerofaciens_WP_055250011.1
OG0000080	senegalimassilia_faecalis	n2	1.0	Terminal	senegalimassilia_faecalis_WP_129423953.1	senegalimassilia_faecalis_WP_129424117.1
OG0000080	collinsella_aerofaciens	n5	1.0	Terminal	collinsella_aerofaciens_WP_055252669.1	collinsella_aerofaciens_WP_089573098.1
OG0000081	N2	n0	0.666666666667	Non-Terminal	collinsella_aerofaciens_WP_117629024.1, collinsella_intestinalis_WP_193221146.1, collinsella_provencensis_WP_102337827.1	collinsella_aerofaciens_WP_124786575.1, collinsella_provencensis_WP_102337662.1, collinsella_provencensis_WP_102338238.1, collinsella_aerofaciens_WP_089572475.1
OG0000081	N2	n3	0.666666666667	Non-Terminal	collinsella_aerofaciens_WP_124786575.1, collinsella_provencensis_WP_102337662.1	collinsella_provencensis_WP_102338238.1, collinsella_aerofaciens_WP_089572475.1
OG0000082	senegalimassilia_faecalis	n4	1.0	Terminal	senegalimassilia_faecalis_WP_129425341.1, senegalimassilia_faecalis_WP_129425343.1	senegalimassilia_faecalis_WP_129423179.1
OG0000082	senegalimassilia_faecalis	n5	1.0	Terminal	senegalimassilia_faecalis_WP_129425341.1	senegalimassilia_faecalis_WP_129425343.1
OG0000083	collinsella_aerofaciens	n4	1.0	Terminal	collinsella_aerofaciens_WP_192934535.1	collinsella_aerofaciens_WP_124786638.1, collinsella_aerofaciens_WP_117634793.1
OG0000083	collinsella_aerofaciens	n5	1.0	Terminal	collinsella_aerofaciens_WP_124786638.1	collinsella_aerofaciens_WP_117634793.1
OG0000084	N0	n0	0.4	Non-Terminal	collinsella_provencensis_WP_234346302.1, senegalimassilia_faecalis_WP_236648306.1, collinsella_aerofaciens_WP_117766276.1	senegalimassilia_faecalis_WP_129424419.1, senegalimassilia_anaerobia_WP_238318304.1, collinsella_aerofaciens_WP_206428087.1, collinsella_aerofaciens_WP_124785739.1
OG0000084	collinsella_aerofaciens	n5	1.0	Terminal	collinsella_aerofaciens_WP_206428087.1	collinsella_aerofaciens_WP_124785739.1
OG0000085	N2	n1	0.666666666667	Non-Terminal	collinsella_provencensis_WP_102338386.1, collinsella_aerofaciens_WP_117772868.1	collinsella_provencensis_WP_102338004.1, collinsella_aerofaciens_WP_124786543.1, collinsella_aerofaciens_WP_124786540.1, collinsella_aerofaciens_WP_124786531.1
OG0000085	collinsella_aerofaciens	n4	1.0	Terminal	collinsella_aerofaciens_WP_124786543.1, collinsella_aerofaciens_WP_124786540.1	collinsella_aerofaciens_WP_124786531.1
OG0000085	collinsella_aerofaciens	n5	1.0	Terminal	collinsella_aerofaciens_WP_124786543.1	collinsella_aerofaciens_WP_124786540.1
OG0000086	N2	n1	0.666666666667	Non-Terminal	collinsella_aerofaciens_WP_117773363.1, collinsella_intestinalis_WP_152062876.1	collinsella_intestinalis_WP_226803252.1, collinsella_aerofaciens_WP_124786386.1, collinsella_aerofaciens_WP_124786415.1
OG0000086	collinsella_aerofaciens	n4	1.0	Terminal	collinsella_aerofaciens_WP_124786386.1	collinsella_aerofaciens_WP_124786415.1
OG0000087	N1	n3	1.0	Non-Terminal: STRIDE	senegalimassilia_anaerobia_WP_052297937.1, senegalimassilia_faecalis_WP_201738683.1	senegalimassilia_anaerobia_WP_042436814.1, senegalimassilia_faecalis_WP_236648328.1
OG0000088	N0	n0	0.4	Non-Terminal	senegalimassilia_anaerobia_WP_158574162.1, collinsella_aerofaciens_WP_117773490.1, collinsella_aerofaciens_WP_124786493.1, collinsella_provencensis_WP_102337591.1, senegalimassilia_faecalis_WP_129425204.1	collinsella_provencensis_WP_199824859.1, collinsella_aerofaciens_WP_124785938.1
OG0000088	collinsella_aerofaciens	n3	1.0	Terminal	collinsella_aerofaciens_WP_117773490.1	collinsella_aerofaciens_WP_124786493.1
OG0000089	N0	n0	0.4	Non-Terminal	collinsella_provencensis_WP_102337497.1, senegalimassilia_faecalis_WP_161566623.1	senegalimassilia_faecalis_WP_129423299.1, senegalimassilia_anaerobia_WP_042432670.1, collinsella_intestinalis_WP_152063723.1, collinsella_provencensis_WP_102338479.1, collinsella_aerofaciens_WP_117774296.1
OG0000090	N2	n2	0.666666666667	Non-Terminal	collinsella_aerofaciens_WP_117776113.1, collinsella_intestinalis_WP_118272307.1, collinsella_provencensis_WP_102337709.1	collinsella_provencensis_WP_199824826.1, collinsella_intestinalis_WP_226803212.1
OG0000091	N1	n1	1.0	Non-Terminal: STRIDE	senegalimassilia_faecalis_WP_129423269.1, senegalimassilia_anaerobia_WP_042432712.1	senegalimassilia_anaerobia_WP_042436618.1, senegalimassilia_faecalis_WP_129425499.1
OG0000092	senegalimassilia_anaerobia	n4	1.0	Terminal	senegalimassilia_anaerobia_WP_042435847.1, senegalimassilia_anaerobia_WP_081469038.1	senegalimassilia_anaerobia_WP_042432946.1
OG0000092	senegalimassilia_anaerobia	n5	1.0	Terminal	senegalimassilia_anaerobia_WP_042435847.1	senegalimassilia_anaerobia_WP_081469038.1
OG0000093	N2	n2	0.333333333333	Non-Terminal	collinsella_provencensis_WP_102337418.1, collinsella_intestinalis_WP_193221156.1, collinsella_aerofaciens_WP_124785912.1, collinsella_aerofaciens_WP_124786228.1	collinsella_aerofaciens_WP_124786432.1
OG0000093	collinsella_aerofaciens	n5	1.0	Terminal	collinsella_aerofaciens_WP_124785912.1	collinsella_aerofaciens_WP_124786228.1
OG0000094	N2	n2	0.666666666667	Non-Terminal	collinsella_aerofaciens_WP_124786418.1, collinsella_intestinalis_WP_193221225.1	collinsella_provencensis_WP_102337870.1, collinsella_intestinalis_WP_193221211.1, collinsella_aerofaciens_WP_124785940.1
OG0000095	collinsella_aerofaciens	n4	1.0	Terminal	collinsella_aerofaciens_WP_124786099.1, collinsella_aerofaciens_WP_124785986.1	collinsella_aerofaciens_WP_124786356.1
OG0000095	collinsella_aerofaciens	n5	1.0	Terminal	collinsella_aerofaciens_WP_124786099.1	collinsella_aerofaciens_WP_124785986.1
OG0000096	N0	n0	0.6	Non-Terminal	senegalimassilia_anaerobia_WP_238318311.1, collinsella_intestinalis_WP_193221153.1, collinsella_aerofaciens_WP_124786105.1, collinsella_aerofaciens_WP_124786104.1	collinsella_aerofaciens_WP_124786117.1, collinsella_intestinalis_WP_152063017.1, senegalimassilia_anaerobia_WP_052297880.1
OG0000096	collinsella_aerofaciens	n3	1.0	Terminal	collinsella_aerofaciens_WP_124786105.1	collinsella_aerofaciens_WP_124786104.1
OG0000097	senegalimassilia_anaerobia	n2	1.0	Terminal	senegalimassilia_anaerobia_WP_238318310.1	senegalimassilia_anaerobia_WP_042435452.1
OG0000097	N0	n3	0.2	Non-Terminal	collinsella_provencensis_WP_102337368.1, collinsella_intestinalis_WP_226803224.1, senegalimassilia_faecalis_WP_129425435.1	collinsella_intestinalis_WP_152063022.1
OG0000098	N2	n2	0.666666666667	Non-Terminal	collinsella_aerofaciens_WP_124786184.1, collinsella_intestinalis_WP_193221168.1	collinsella_intestinalis_WP_152062700.1, collinsella_aerofaciens_WP_124786624.1, collinsella_provencensis_WP_102338153.1
OG0000099	N1	n1	1.0	Non-Terminal: STRIDE	senegalimassilia_anaerobia_WP_042436476.1, senegalimassilia_faecalis_WP_129425776.1	senegalimassilia_anaerobia_WP_042436974.1, senegalimassilia_faecalis_WP_129423777.1
OG0000100	N0	n0	0.4	Non-Terminal	collinsella_aerofaciens_WP_124786261.1, collinsella_aerofaciens_WP_124786706.1, senegalimassilia_faecalis_WP_129425417.1, collinsella_intestinalis_WP_152063209.1	senegalimassilia_faecalis_WP_201738774.1, collinsella_aerofaciens_WP_206428123.1, collinsella_aerofaciens_WP_206428122.1
OG0000100	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_124786261.1	collinsella_aerofaciens_WP_124786706.1
OG0000100	collinsella_aerofaciens	n5	1.0	Terminal	collinsella_aerofaciens_WP_206428123.1	collinsella_aerofaciens_WP_206428122.1
OG0000101	senegalimassilia_anaerobia	n2	1.0	Terminal	senegalimassilia_anaerobia_WP_042436531.1, senegalimassilia_anaerobia_WP_042436529.1, senegalimassilia_anaerobia_WP_162096559.1, senegalimassilia_anaerobia_WP_052297864.1	senegalimassilia_anaerobia_WP_052297831.1
OG0000101	senegalimassilia_anaerobia	n3	1.0	Terminal	senegalimassilia_anaerobia_WP_042436531.1, senegalimassilia_anaerobia_WP_042436529.1, senegalimassilia_anaerobia_WP_162096559.1	senegalimassilia_anaerobia_WP_052297864.1
OG0000101	senegalimassilia_anaerobia	n4	1.0	Terminal	senegalimassilia_anaerobia_WP_042436531.1	senegalimassilia_anaerobia_WP_042436529.1, senegalimassilia_anaerobia_WP_162096559.1
OG0000101	senegalimassilia_anaerobia	n5	1.0	Terminal	senegalimassilia_anaerobia_WP_042436529.1	senegalimassilia_anaerobia_WP_162096559.1
OG0000102	N1	n3	1.0	Non-Terminal: STRIDE	senegalimassilia_faecalis_WP_129423313.1, senegalimassilia_anaerobia_WP_042432637.1	senegalimassilia_faecalis_WP_129423441.1, senegalimassilia_anaerobia_WP_042432184.1
OG0000103	N2	n2	0.666666666667	Non-Terminal	collinsella_aerofaciens_WP_241154656.1, collinsella_intestinalis_WP_118272368.1	collinsella_aerofaciens_WP_124786506.1, collinsella_intestinalis_WP_152063760.1, collinsella_provencensis_WP_102338554.1
OG0000104	N2	n1	0.666666666667	Non-Terminal	collinsella_aerofaciens_WP_124786639.1, collinsella_intestinalis_WP_152063804.1, collinsella_provencensis_WP_102338305.1	collinsella_provencensis_WP_197713856.1, collinsella_aerofaciens_WP_241154608.1
OG0000105	N0	n0	0.4	Non-Terminal	collinsella_aerofaciens_WP_232219750.1, senegalimassilia_faecalis_WP_129423106.1	collinsella_intestinalis_WP_226803280.1, collinsella_provencensis_WP_234346155.1, collinsella_aerofaciens_WP_241154648.1, senegalimassilia_faecalis_WP_129422956.1, senegalimassilia_anaerobia_WP_042433975.1
OG0000106	collinsella_aerofaciens	n2	1.0	Terminal	collinsella_aerofaciens_WP_241154653.1	collinsella_aerofaciens_WP_241154576.1
OG0000106	senegalimassilia_faecalis	n4	1.0	Terminal	senegalimassilia_faecalis_WP_129425441.1	senegalimassilia_faecalis_WP_201738793.1
OG0000106	senegalimassilia_anaerobia	n5	1.0	Terminal	senegalimassilia_anaerobia_WP_238318292.1	senegalimassilia_anaerobia_WP_238318313.1
OG0000107	collinsella_intestinalis	n0	1.0	Terminal	collinsella_intestinalis_WP_193221219.1	collinsella_intestinalis_WP_152062828.1, collinsella_intestinalis_WP_193221217.1, collinsella_intestinalis_WP_193221218.1, collinsella_intestinalis_WP_193221215.1, collinsella_intestinalis_WP_193221216.1, collinsella_intestinalis_WP_152063394.1
OG0000107	collinsella_intestinalis	n1	1.0	Terminal	collinsella_intestinalis_WP_152062828.1, collinsella_intestinalis_WP_193221217.1, collinsella_intestinalis_WP_193221218.1, collinsella_intestinalis_WP_193221215.1, collinsella_intestinalis_WP_193221216.1	collinsella_intestinalis_WP_152063394.1
OG0000107	collinsella_intestinalis	n2	1.0	Terminal	collinsella_intestinalis_WP_152062828.1, collinsella_intestinalis_WP_193221217.1, collinsella_intestinalis_WP_193221218.1, collinsella_intestinalis_WP_193221215.1	collinsella_intestinalis_WP_193221216.1
OG0000107	collinsella_intestinalis	n3	1.0	Terminal	collinsella_intestinalis_WP_152062828.1	collinsella_intestinalis_WP_193221217.1, collinsella_intestinalis_WP_193221218.1, collinsella_intestinalis_WP_193221215.1
OG0000107	collinsella_intestinalis	n4	1.0	Terminal	collinsella_intestinalis_WP_193221217.1, collinsella_intestinalis_WP_193221218.1	collinsella_intestinalis_WP_193221215.1
OG0000107	collinsella_intestinalis	n5	1.0	Terminal	collinsella_intestinalis_WP_193221217.1	collinsella_intestinalis_WP_193221218.1
OG0000108	N1	n0	1.0	Non-Terminal	senegalimassilia_faecalis_WP_129423331.1, senegalimassilia_anaerobia_WP_042432594.1	senegalimassilia_anaerobia_WP_052297737.1, senegalimassilia_faecalis_WP_129424277.1, senegalimassilia_faecalis_WP_161566575.1, senegalimassilia_faecalis_WP_201738642.1, senegalimassilia_faecalis_WP_201738655.1
