## Wed Dec 28 16:30:38 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_onwcr_5u --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_onwcr_5u --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_onwcr_5u/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_201738681.1	1034345.CAEM01000056_gene523	5.24e-105	306.0	COG1122@1|root,COG1122@2|Bacteria,2H54W@201174|Actinobacteria,4CV9C@84998|Coriobacteriia	84998|Coriobacteriia	P	ATPase activity	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_201738682.1	1034345.CAEM01000056_gene497	8.2e-218	612.0	COG3572@1|root,COG3572@2|Bacteria,2GJPI@201174|Actinobacteria,4CUI6@84998|Coriobacteriia	84998|Coriobacteriia	H	glutamate--cysteine ligase	-	-	6.3.2.2	ko:K01919	ko00270,ko00480,ko01100,map00270,map00480,map01100	M00118	R00894,R10993	RC00064,RC00090	ko00000,ko00001,ko00002,ko01000	-	-	-	GCS2
WP_201738683.1	1034345.CAEM01000056_gene488	0.0	1066.0	COG0744@1|root,COG0744@2|Bacteria,2GK21@201174|Actinobacteria,4CUT9@84998|Coriobacteriia	84998|Coriobacteriia	M	penicillin-binding protein, 1A family	-	-	2.4.1.129,3.4.16.4	ko:K05366	ko00550,ko01100,ko01501,map00550,map01100,map01501	-	-	-	ko00000,ko00001,ko01000,ko01003,ko01011	-	GT51	-	Transgly,Transpeptidase
WP_201738685.1	1034345.CAEM01000026_gene1040	2.73e-89	266.0	COG0711@1|root,COG0711@2|Bacteria,2HUVJ@201174|Actinobacteria,4CVSF@84998|Coriobacteriia	84998|Coriobacteriia	C	Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0)	atpF	-	-	ko:K02109	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	ATP-synt_B
WP_201738686.1	1034345.CAEM01000026_gene1038	0.0	968.0	COG0056@1|root,COG0056@2|Bacteria,2GJRJ@201174|Actinobacteria,4CU9G@84998|Coriobacteriia	84998|Coriobacteriia	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit	atpA	-	3.6.3.14	ko:K02111	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1	-	-	ATP-synt_ab,ATP-synt_ab_C,ATP-synt_ab_N
WP_201738687.1	1034345.CAEM01000026_gene1033	1.26e-159	451.0	COG0101@1|root,COG0101@2|Bacteria,2GJ6C@201174|Actinobacteria,4CUTB@84998|Coriobacteriia	84998|Coriobacteriia	J	Formation of pseudouridine at positions 38, 39 and 40 in the anticodon stem and loop of transfer RNAs	truA	-	5.4.99.12	ko:K06173	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	PseudoU_synth_1
WP_201738691.1	1034345.CAEM01000025_gene1106	7.67e-30	116.0	COG4768@1|root,COG4768@2|Bacteria,2II1J@201174|Actinobacteria,4CW0W@84998|Coriobacteriia	84998|Coriobacteriia	S	Bacterial protein of unknown function (DUF948)	-	-	-	-	-	-	-	-	-	-	-	-	DUF948
WP_201738692.1	1034345.CAEM01000025_gene1105	2.27e-234	653.0	COG0628@1|root,COG0628@2|Bacteria,2GN4Y@201174|Actinobacteria,4CU8I@84998|Coriobacteriia	84998|Coriobacteriia	S	AI-2E family transporter	-	-	-	-	-	-	-	-	-	-	-	-	AI-2E_transport
WP_201738693.1	1034345.CAEM01000025_gene1075	4.84e-276	766.0	COG3864@1|root,COG3864@2|Bacteria,2HUIZ@201174|Actinobacteria,4CUW1@84998|Coriobacteriia	84998|Coriobacteriia	S	VWA-like domain (DUF2201)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2201,DUF2201_N
WP_201738694.1	1034345.CAEM01000025_gene1074	3.91e-304	850.0	29XJI@1|root,30JAI@2|Bacteria,2I6RF@201174|Actinobacteria,4CV6V@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_201738695.1	1034345.CAEM01000025_gene1063	2.78e-53	171.0	2FFFE@1|root,347CX@2|Bacteria,2HV4P@201174|Actinobacteria,4CWAY@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_201738696.1	1034345.CAEM01000025_gene1059	1.16e-28	104.0	2B7CS@1|root,320GA@2|Bacteria,2HWHW@201174|Actinobacteria,4CYE1@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_201738697.1	1034345.CAEM01000025_gene1048	9.67e-43	141.0	COG1918@1|root,COG1918@2|Bacteria,2HVBN@201174|Actinobacteria,4CWMH@84998|Coriobacteriia	84998|Coriobacteriia	P	FeoA	-	-	-	ko:K04758	-	-	-	-	ko00000,ko02000	-	-	-	FeoA
WP_201738698.1	1034345.CAEM01000024_gene1148	3.52e-25	95.5	2B1NT@1|root,31U4A@2|Bacteria,2HVH1@201174|Actinobacteria,4CWUF@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_201738699.1	479437.Elen_1129	6.07e-216	608.0	COG3872@1|root,COG3872@2|Bacteria,2IIWY@201174|Actinobacteria,4CVDS@84998|Coriobacteriia	84998|Coriobacteriia	S	Protein of unknown function (DUF1385)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1385
WP_201738700.1	1034345.CAEM01000023_gene867	9.68e-177	497.0	COG1951@1|root,COG1951@2|Bacteria,2I7Z2@201174|Actinobacteria,4CUKE@84998|Coriobacteriia	84998|Coriobacteriia	C	Fumarate hydratase (Fumerase)	-	-	4.2.1.2	ko:K01677	ko00020,ko00620,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00620,map00720,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00173,M00374,M00620	R01082	RC00443	ko00000,ko00001,ko00002,ko01000	-	-	-	Fumerase
WP_201738701.1	1034345.CAEM01000023_gene865	1.68e-154	440.0	COG0125@1|root,COG0125@2|Bacteria,2GNTI@201174|Actinobacteria,4CVPV@84998|Coriobacteriia	84998|Coriobacteriia	F	Phosphorylation of dTMP to form dTDP in both de novo and salvage pathways of dTTP synthesis	tmk	-	2.7.4.9	ko:K00943	ko00240,ko01100,map00240,map01100	M00053	R02094,R02098	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	Thymidylate_kin
WP_201738704.1	479437.Elen_1211	8.1e-104	310.0	COG1040@1|root,COG1040@2|Bacteria,2HUUT@201174|Actinobacteria,4CVQ0@84998|Coriobacteriia	84998|Coriobacteriia	S	competence protein	-	-	-	-	-	-	-	-	-	-	-	-	Pribosyltran
WP_201738707.1	1034345.CAEM01000023_gene810	0.0	2126.0	COG1197@1|root,COG1197@2|Bacteria,2GJ42@201174|Actinobacteria,4CV3I@84998|Coriobacteriia	84998|Coriobacteriia	L	Couples transcription and DNA repair by recognizing RNA polymerase (RNAP) stalled at DNA lesions. Mediates ATP-dependent release of RNAP and its truncated transcript from the DNA, and recruitment of nucleotide excision repair machinery to the damaged site	mfd	-	-	ko:K03723	ko03420,map03420	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	CarD_CdnL_TRCF,DEAD,Helicase_C,TRCF
WP_201738708.1	479437.Elen_1340	8.46e-78	254.0	COG0062@1|root,COG1714@1|root,COG4767@1|root,COG0062@2|Bacteria,COG1714@2|Bacteria,COG4767@2|Bacteria,2H595@201174|Actinobacteria,4CUPK@84998|Coriobacteriia	84998|Coriobacteriia	V	Catalyzes the epimerization of the S- and R-forms of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration. This is a prerequisite for the S- specific NAD(P)H-hydrate dehydratase to allow the repair of both epimers of NAD(P)HX	nnrE	-	-	-	-	-	-	-	-	-	-	-	RDD,VanZ,YjeF_N
WP_201738709.1	1034345.CAEM01000023_gene806	5.62e-219	612.0	COG1104@1|root,COG1104@2|Bacteria,2GKUT@201174|Actinobacteria,4CUVE@84998|Coriobacteriia	84998|Coriobacteriia	E	aminotransferase class V	-	-	2.8.1.7	ko:K04487	ko00730,ko01100,ko04122,map00730,map01100,map04122	-	R07460,R11528,R11529	RC01789,RC02313	ko00000,ko00001,ko01000,ko02048,ko03016,ko03029	-	-	-	Aminotran_5
WP_201738710.1	1034345.CAEM01000023_gene804	4.69e-169	478.0	COG0327@1|root,COG0327@2|Bacteria,2GKHZ@201174|Actinobacteria,4CUEI@84998|Coriobacteriia	84998|Coriobacteriia	S	NIF3 (NGG1p interacting factor 3)	-	-	-	-	-	-	-	-	-	-	-	-	NIF3
WP_201738711.1	1034345.CAEM01000023_gene784	8.8e-63	195.0	COG0806@1|root,COG0806@2|Bacteria,2HTU6@201174|Actinobacteria,4CW9Y@84998|Coriobacteriia	84998|Coriobacteriia	J	An accessory protein needed during the final step in the assembly of 30S ribosomal subunit, possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes	rimM	-	-	ko:K02860	-	-	-	-	ko00000,ko03009	-	-	-	RimM
WP_201738712.1	1034345.CAEM01000022_gene29	1.29e-175	494.0	COG1846@1|root,COG1846@2|Bacteria,2HUSG@201174|Actinobacteria,4CVIP@84998|Coriobacteriia	84998|Coriobacteriia	K	helix_turn_helix multiple antibiotic resistance protein	-	-	-	-	-	-	-	-	-	-	-	-	MarR_2
WP_201738713.1	138119.DSY3518	9.12e-278	789.0	COG0243@1|root,COG0243@2|Bacteria,1TPZG@1239|Firmicutes,247JV@186801|Clostridia	186801|Clostridia	C	Belongs to the prokaryotic molybdopterin-containing oxidoreductase family	-	-	-	-	-	-	-	-	-	-	-	-	Molybdop_Fe4S4,Molybdopterin,Molydop_binding
WP_201738714.1	411468.CLOSCI_03440	1.38e-127	382.0	COG4134@1|root,COG4134@2|Bacteria,1TR3G@1239|Firmicutes,24A5K@186801|Clostridia,21YCG@1506553|Lachnoclostridium	186801|Clostridia	S	Bacterial extracellular solute-binding protein	-	-	-	ko:K02055	ko02024,map02024	M00193	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.11	-	-	SBP_bac_8
WP_201738715.1	411463.EUBVEN_01040	1.04e-37	134.0	COG0681@1|root,COG0681@2|Bacteria,1VFKY@1239|Firmicutes,24RQG@186801|Clostridia,25XJH@186806|Eubacteriaceae	186801|Clostridia	U	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S24
WP_201738716.1	1095750.HMPREF9970_0722	3.49e-12	61.6	28JTN@1|root,2Z9IV@2|Bacteria,1V2P2@1239|Firmicutes,25Q6K@186801|Clostridia,1HWFK@1164882|Lachnoanaerobaculum	186801|Clostridia	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_201738718.1	1034345.CAEM01000014_gene228	2.99e-256	721.0	COG1529@1|root,COG1529@2|Bacteria,2GIVI@201174|Actinobacteria,4CX4A@84998|Coriobacteriia	84998|Coriobacteriia	C	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	-	-	-	-	-	-	-	-	-	-	-	-	Ald_Xan_dh_C,Ald_Xan_dh_C2,Fer2_2
WP_201738719.1	1034345.CAEM01000014_gene232	1.01e-163	459.0	COG1309@1|root,COG1309@2|Bacteria,2HUHF@201174|Actinobacteria,4CUNJ@84998|Coriobacteriia	84998|Coriobacteriia	K	Bacterial regulatory proteins, tetR family	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N
WP_201738720.1	441769.ABFU01000012_gene2699	1.02e-17	80.1	28H6R@1|root,2Z7J3@2|Bacteria,1TQ2I@1239|Firmicutes,4HCYQ@91061|Bacilli,1ZMW0@1386|Bacillus	91061|Bacilli	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_201738721.1	1034345.CAEM01000001_gene479	4.36e-100	304.0	COG0697@1|root,COG0697@2|Bacteria,2IF0Z@201174|Actinobacteria,4CXP2@84998|Coriobacteriia	84998|Coriobacteriia	EG	spore germination	-	-	-	-	-	-	-	-	-	-	-	-	EamA
WP_201738722.1	469378.Ccur_13540	1.51e-146	433.0	COG0477@1|root,COG2814@2|Bacteria,2I9G9@201174|Actinobacteria,4CV4G@84998|Coriobacteriia	84998|Coriobacteriia	EGP	PFAM Major Facilitator Superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1,Sugar_tr
WP_201738723.1	1034345.CAEM01000014_gene221	6.1e-256	703.0	COG0620@1|root,COG0620@2|Bacteria,2I9RI@201174|Actinobacteria,4CUYV@84998|Coriobacteriia	84998|Coriobacteriia	E	Methionine synthase vitamin-B12 independent	-	-	-	-	-	-	-	-	-	-	-	-	Meth_synt_2
WP_201738726.1	1034345.CAEM01000032_gene61	2.81e-151	428.0	COG0406@1|root,COG0406@2|Bacteria,2GK2I@201174|Actinobacteria	201174|Actinobacteria	G	phosphoglycerate mutase	-	-	5.4.2.12	ko:K15634	ko00010,ko00260,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00260,map00680,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00002,M00003	R01518	RC00536	ko00000,ko00001,ko00002,ko01000	-	-	-	His_Phos_1
WP_201738727.1	1034345.CAEM01000033_gene83	0.0	1316.0	COG0855@1|root,COG0855@2|Bacteria,2GJ0B@201174|Actinobacteria,4CUD9@84998|Coriobacteriia	84998|Coriobacteriia	P	Catalyzes the reversible transfer of the terminal phosphate of ATP to form a long-chain polyphosphate (polyP)	ppk	-	2.7.4.1	ko:K00937	ko00190,ko03018,map00190,map03018	-	-	-	ko00000,ko00001,ko01000,ko03019	-	-	-	PP_kinase,PP_kinase_C,PP_kinase_N
WP_201738729.1	1034345.CAEM01000014_gene224	1.61e-283	784.0	COG2233@1|root,COG2233@2|Bacteria,2GMH6@201174|Actinobacteria,4CV0W@84998|Coriobacteriia	84998|Coriobacteriia	F	Permease family	-	-	-	ko:K03458	-	-	-	-	ko00000	2.A.40	-	-	Xan_ur_permease
WP_201738730.1	1034345.CAEM01000014_gene226	3.12e-127	367.0	COG1319@1|root,COG1319@2|Bacteria,2HVY7@201174|Actinobacteria,4CXQV@84998|Coriobacteriia	84998|Coriobacteriia	C	FAD binding domain in molybdopterin dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	FAD_binding_5
WP_201738731.1	1034345.CAEM01000014_gene229	1.1e-88	267.0	COG1192@1|root,COG1192@2|Bacteria,2HW4K@201174|Actinobacteria,4CXZS@84998|Coriobacteriia	84998|Coriobacteriia	D	Involved in chromosome partitioning	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_201738732.1	1034345.CAEM01000033_gene127	2.67e-278	769.0	COG0477@1|root,COG2814@2|Bacteria,2GIZX@201174|Actinobacteria,4CUAI@84998|Coriobacteriia	84998|Coriobacteriia	P	Major facilitator superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
WP_201738735.1	1034345.CAEM01000014_gene268	1.78e-94	284.0	COG0667@1|root,COG0667@2|Bacteria,2GMNA@201174|Actinobacteria,4CUJ6@84998|Coriobacteriia	84998|Coriobacteriia	C	Aldo/keto reductase family	-	-	-	-	-	-	-	-	-	-	-	-	Aldo_ket_red
WP_201738737.1	478749.BRYFOR_08193	2.02e-95	291.0	COG0134@1|root,COG0134@2|Bacteria,1TR94@1239|Firmicutes,249ZY@186801|Clostridia	186801|Clostridia	E	Belongs to the TrpC family	trpC	-	4.1.1.48	ko:K01609	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00023	R03508	RC00944	ko00000,ko00001,ko00002,ko01000	-	-	-	IGPS
WP_201738738.1	1034345.CAEM01000036_gene567	2.74e-221	612.0	COG0240@1|root,COG0240@2|Bacteria,2GJSD@201174|Actinobacteria,4CV3K@84998|Coriobacteriia	84998|Coriobacteriia	I	Glycerol-3-phosphate dehydrogenase	gpsA	-	1.1.1.94	ko:K00057	ko00564,ko01110,map00564,map01110	-	R00842,R00844	RC00029	ko00000,ko00001,ko01000	-	-	-	NAD_Gly3P_dh_C,NAD_Gly3P_dh_N
WP_201738739.1	1034345.CAEM01000036_gene575	3.56e-271	747.0	COG0128@1|root,COG0128@2|Bacteria,2GJKX@201174|Actinobacteria,4CV1Q@84998|Coriobacteriia	84998|Coriobacteriia	E	Catalyzes the transfer of the enolpyruvyl moiety of phosphoenolpyruvate (PEP) to the 5-hydroxyl of shikimate-3- phosphate (S3P) to produce enolpyruvyl shikimate-3-phosphate and inorganic phosphate	aroA	-	2.5.1.19	ko:K00800	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R03460	RC00350	ko00000,ko00001,ko00002,ko01000	-	-	-	EPSP_synthase
WP_201738740.1	1034345.CAEM01000036_gene589	2.93e-102	296.0	COG0219@1|root,COG0219@2|Bacteria,2IHN9@201174|Actinobacteria,4CVQK@84998|Coriobacteriia	84998|Coriobacteriia	J	Belongs to the class IV-like SAM-binding methyltransferase superfamily. RNA methyltransferase TrmH family. TrmL subfamily	-	-	2.1.1.207	ko:K03216	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	SpoU_methylase
WP_201738741.1	479437.Elen_2449	1.15e-78	257.0	COG1316@1|root,COG1316@2|Bacteria,2GJJJ@201174|Actinobacteria,4CVBG@84998|Coriobacteriia	84998|Coriobacteriia	K	TIGRFAM cell envelope-related function transcriptional attenuator, LytR CpsA family	-	-	-	-	-	-	-	-	-	-	-	-	LytR_C,LytR_cpsA_psr
WP_201738742.1	1384484.AEQU_0648	5.39e-104	310.0	COG1682@1|root,COG1682@2|Bacteria,2HUU0@201174|Actinobacteria,4CVMP@84998|Coriobacteriia	84998|Coriobacteriia	U	ABC-2 type transporter	-	-	-	ko:K09692	ko02010,map02010	M00251	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.104	-	-	ABC2_membrane
WP_201738743.1	411459.RUMOBE_02675	7.26e-85	268.0	COG0463@1|root,COG0463@2|Bacteria,1UJYB@1239|Firmicutes,25FF3@186801|Clostridia	186801|Clostridia	M	Glycosyltransferase like family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
WP_201738744.1	479437.Elen_2055	4.91e-36	126.0	COG2456@1|root,COG2456@2|Bacteria,2HVAC@201174|Actinobacteria,4CWJJ@84998|Coriobacteriia	84998|Coriobacteriia	S	Uncharacterized conserved protein (DUF2304)	-	-	-	ko:K09153	-	-	-	-	ko00000	-	-	-	DUF2304
WP_201738745.1	471855.Shel_18710	1.17e-97	297.0	COG1373@1|root,COG1373@2|Bacteria,2HCYQ@201174|Actinobacteria,4CUY9@84998|Coriobacteriia	84998|Coriobacteriia	S	Domain of unknown function (DUF4143)	-	-	-	ko:K07133	-	-	-	-	ko00000	-	-	-	AAA_14,DUF4143
WP_201738748.1	537013.CLOSTMETH_00529	1.42e-52	169.0	COG0640@1|root,COG0640@2|Bacteria,1V6Z2@1239|Firmicutes,24JUM@186801|Clostridia,3WQR3@541000|Ruminococcaceae	186801|Clostridia	K	helix_turn_helix, Arsenical Resistance Operon Repressor	-	-	-	-	-	-	-	-	-	-	-	-	HTH_5
WP_201738749.1	1410625.JHWK01000002_gene136	1.36e-31	115.0	COG0846@1|root,COG0846@2|Bacteria,1TQB7@1239|Firmicutes,247UN@186801|Clostridia	186801|Clostridia	K	COG COG0846 NAD-dependent protein deacetylases, SIR2 family	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_201738750.1	665956.HMPREF1032_01572	2.39e-117	348.0	COG0535@1|root,COG0535@2|Bacteria,1TR85@1239|Firmicutes,249NQ@186801|Clostridia,3WJKC@541000|Ruminococcaceae	186801|Clostridia	C	Iron-sulfur cluster-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	Fer4_12,Fer4_14,Radical_SAM,SPASM
WP_201738753.1	1034345.CAEM01000031_gene926	2.62e-183	512.0	COG1091@1|root,COG1091@2|Bacteria,2GNY8@201174|Actinobacteria,4CVPU@84998|Coriobacteriia	84998|Coriobacteriia	M	Catalyzes the reduction of dTDP-6-deoxy-L-lyxo-4- hexulose to yield dTDP-L-rhamnose	-	-	1.1.1.133	ko:K00067	ko00521,ko00523,ko01130,map00521,map00523,map01130	M00793	R02777	RC00182	ko00000,ko00001,ko00002,ko01000	-	-	-	RmlD_sub_bind
WP_201738754.1	1034345.CAEM01000031_gene925	2.74e-276	761.0	COG1301@1|root,COG1301@2|Bacteria,2GK6U@201174|Actinobacteria,4CUCQ@84998|Coriobacteriia	84998|Coriobacteriia	U	Belongs to the dicarboxylate amino acid cation symporter (DAACS) (TC 2.A.23) family	-	-	-	-	-	-	-	-	-	-	-	-	SDF
WP_201738756.1	479437.Elen_1869	3.14e-261	751.0	COG0243@1|root,COG0243@2|Bacteria,2HF46@201174|Actinobacteria,4CVGW@84998|Coriobacteriia	84998|Coriobacteriia	C	Belongs to the prokaryotic molybdopterin-containing oxidoreductase family	-	-	-	ko:K00183	-	-	-	-	ko00000	5.A.3	-	-	Molybdopterin,Molydop_binding
WP_201738757.1	471855.Shel_03070	2.22e-139	403.0	COG0330@1|root,COG0330@2|Bacteria,2GKFP@201174|Actinobacteria,4CUXM@84998|Coriobacteriia	84998|Coriobacteriia	O	prohibitin homologues	-	-	-	-	-	-	-	-	-	-	-	-	Band_7
WP_201738758.1	1034345.CAEM01000023_gene833	5.11e-159	449.0	COG1941@1|root,COG1941@2|Bacteria,2GSPN@201174|Actinobacteria,4CUTN@84998|Coriobacteriia	84998|Coriobacteriia	C	NADH ubiquinone oxidoreductase, 20 Kd subunit	-	-	-	-	-	-	-	-	-	-	-	-	Oxidored_q6
WP_201738760.1	1034345.CAEM01000032_gene34	8.72e-283	798.0	COG2244@1|root,COG2244@2|Bacteria,2IQVD@201174|Actinobacteria,4CV1N@84998|Coriobacteriia	84998|Coriobacteriia	S	PFAM Polysaccharide biosynthesis protein	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_201738767.1	1034345.CAEM01000031_gene919	1.78e-38	132.0	COG0437@1|root,COG0437@2|Bacteria,2I2DV@201174|Actinobacteria,4CYHF@84998|Coriobacteriia	84998|Coriobacteriia	C	4Fe-4S binding domain	-	-	-	-	-	-	-	-	-	-	-	-	Fer4_11
WP_201738768.1	471855.Shel_06990	2.02e-76	238.0	COG1232@1|root,COG1232@2|Bacteria,2I0C8@201174|Actinobacteria,4CXDQ@84998|Coriobacteriia	84998|Coriobacteriia	H	Catalyzes the 6-electron oxidation of protoporphyrinogen-IX to form protoporphyrin-IX	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_201738769.1	502558.EGYY_13320	5.16e-134	387.0	COG3832@1|root,COG3832@2|Bacteria,2HVKN@201174|Actinobacteria,4CX12@84998|Coriobacteriia	84998|Coriobacteriia	J	glyoxalase III activity	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_201738770.1	478749.BRYFOR_08381	8.35e-48	160.0	COG0599@1|root,COG0599@2|Bacteria,1TQGP@1239|Firmicutes,24BPS@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score	-	-	4.1.1.44	ko:K01607	ko00362,ko01100,ko01120,ko01220,map00362,map01100,map01120,map01220	-	R03470	RC00938	ko00000,ko00001,ko01000	-	-	-	CMD
WP_201738771.1	1384484.AEQU_2120	5.21e-123	359.0	COG2014@1|root,COG2014@2|Bacteria,2IJS9@201174|Actinobacteria,4CVA7@84998|Coriobacteriia	84998|Coriobacteriia	S	Putative heavy-metal chelation	-	-	-	ko:K09138	-	-	-	-	ko00000	-	-	-	DUF364,DUF4213
WP_201738773.1	1321773.HMPREF9069_00313	4.2e-283	780.0	COG0175@1|root,COG1149@1|root,COG0175@2|Bacteria,COG1149@2|Bacteria	2|Bacteria	C	4 iron, 4 sulfur cluster binding	-	-	1.8.4.10,1.8.4.8	ko:K00390	ko00920,ko01100,ko01120,map00920,map01100,map01120	M00176	R02021	RC00007,RC02862	ko00000,ko00001,ko00002,ko01000	-	-	-	Fer4,Fer4_7,PAPS_reduct
WP_201738774.1	1236517.BAKO01000013_gene1429	4.41e-12	67.0	COG1004@1|root,COG1004@2|Bacteria,4NE00@976|Bacteroidetes,2FMZ9@200643|Bacteroidia	976|Bacteroidetes	M	Belongs to the UDP-glucose GDP-mannose dehydrogenase family	ugd	-	1.1.1.22	ko:K00012	ko00040,ko00053,ko00520,ko01100,map00040,map00053,map00520,map01100	M00014,M00129,M00361,M00362	R00286	RC00291	ko00000,ko00001,ko00002,ko01000	-	-	-	UDPG_MGDP_dh,UDPG_MGDP_dh_C,UDPG_MGDP_dh_N
WP_201738775.1	649764.HMPREF0762_00428	7.59e-168	475.0	28IFP@1|root,2Z8HD@2|Bacteria,2IJ13@201174|Actinobacteria,4CX3F@84998|Coriobacteriia	84998|Coriobacteriia	S	Protein of unknown function (DUF3644)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3644
WP_201738777.1	1034345.CAEM01000027_gene995	0.0	1076.0	2BW99@1|root,2Z7PD@2|Bacteria,2HUF7@201174|Actinobacteria,4CUE3@84998|Coriobacteriia	84998|Coriobacteriia	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_201738778.1	479437.Elen_0498	2.23e-26	102.0	COG0437@1|root,COG0437@2|Bacteria,2I2DV@201174|Actinobacteria,4CUF0@84998|Coriobacteriia	201174|Actinobacteria	C	PFAM 4Fe-4S ferredoxin iron-sulfur binding domain protein	-	-	-	ko:K00184	-	-	-	-	ko00000	5.A.3	-	-	Fer4_11,Fer4_3,Fer4_7,NrfD
WP_201738779.1	1384484.AEQU_1900	8.78e-61	193.0	COG0437@1|root,COG0437@2|Bacteria,2I2DV@201174|Actinobacteria,4CUF0@84998|Coriobacteriia	84998|Coriobacteriia	C	PFAM 4Fe-4S ferredoxin iron-sulfur binding domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Fer4_11
WP_201738780.1	742818.HMPREF9451_00804	0.0	1726.0	COG0243@1|root,COG0243@2|Bacteria,2GJCK@201174|Actinobacteria,4CUNN@84998|Coriobacteriia	84998|Coriobacteriia	C	Belongs to the prokaryotic molybdopterin-containing oxidoreductase family	-	-	1.8.5.3	ko:K07306	ko00920,map00920	-	R09501	RC02555	ko00000,ko00001,ko01000,ko02000	5.A.3.3	-	-	Molybdopterin,Molydop_binding
WP_201738781.1	1034345.CAEM01000014_gene246	0.0	1032.0	COG0369@1|root,COG1151@2|Bacteria,2I9NG@201174|Actinobacteria,4CURF@84998|Coriobacteriia	84998|Coriobacteriia	C	Catalyzes the reduction of hydroxylamine to form NH(3) and H(2)O	hcp	-	1.7.99.1	ko:K05601	ko00910,map00910	-	R00143	RC02797	ko00000,ko00001,ko01000	-	-	-	Prismane
