## Mon Oct 10 06:51:57 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ypkmqep6 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ypkmqep6 --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_ypkmqep6/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_199824827.1	1499689.CCNN01000011_gene2952	9.81e-68	225.0	COG4720@1|root,COG4720@2|Bacteria,1V2DR@1239|Firmicutes,249XR@186801|Clostridia,36F8J@31979|Clostridiaceae	186801|Clostridia	S	ECF-type riboflavin transporter, S component	-	-	-	ko:K16927	-	M00582	-	-	ko00000,ko00002,ko02000	3.A.1.32	-	-	ECF-ribofla_trS,ECF_trnsprt
WP_199824828.1	742722.HMPREF9463_01902	7.72e-85	258.0	COG0637@1|root,COG0637@2|Bacteria,2I69Z@201174|Actinobacteria,4CVR1@84998|Coriobacteriia	84998|Coriobacteriia	S	HAD hydrolase, family IA, variant 3	-	-	-	-	-	-	-	-	-	-	-	-	HAD_2
WP_199824829.1	445975.COLSTE_00688	2.9e-275	754.0	COG0162@1|root,COG0162@2|Bacteria,2GJPR@201174|Actinobacteria,4CV92@84998|Coriobacteriia	84998|Coriobacteriia	J	Catalyzes the attachment of tyrosine to tRNA(Tyr) in a two-step reaction tyrosine is first activated by ATP to form Tyr- AMP and then transferred to the acceptor end of tRNA(Tyr)	tyrS	-	6.1.1.1	ko:K01866	ko00970,map00970	M00359,M00360	R02918	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	S4,tRNA-synt_1b
WP_199824830.1	445975.COLSTE_01260	2.3e-30	109.0	COG1826@1|root,COG1826@2|Bacteria,2HVCP@201174|Actinobacteria,4CWNP@84998|Coriobacteriia	84998|Coriobacteriia	U	Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. TatA could form the protein-conducting channel of the Tat system	-	-	-	ko:K03116	ko03060,ko03070,map03060,map03070	M00336	-	-	ko00000,ko00001,ko00002,ko02044	2.A.64	-	-	MttA_Hcf106
WP_199824834.1	1437600.JDUI01000001_gene500	3.1e-158	452.0	COG0701@1|root,COG0701@2|Bacteria	2|Bacteria	S	Predicted permease	-	-	-	ko:K07089	-	-	-	-	ko00000	-	-	-	ArsP_1
WP_199824835.1	521003.COLINT_02983	0.0	990.0	COG0518@1|root,COG0519@1|root,COG0518@2|Bacteria,COG0519@2|Bacteria,2GM09@201174|Actinobacteria,4CU84@84998|Coriobacteriia	84998|Coriobacteriia	F	Catalyzes the synthesis of GMP from XMP	guaA	-	6.3.5.2	ko:K01951	ko00230,ko00983,ko01100,map00230,map00983,map01100	M00050	R01230,R01231,R08244	RC00010,RC00204	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	-	GATase,GMP_synt_C,NAD_synthase
WP_199824836.1	903814.ELI_2915	0.0	1168.0	COG3378@1|root,COG3378@2|Bacteria,1UYRX@1239|Firmicutes	1239|Firmicutes	S	DNA primase	-	-	-	ko:K06919	-	-	-	-	ko00000	-	-	-	D5_N,Pox_D5,PriCT_1
WP_199824837.1	903814.ELI_2926	0.0	1040.0	COG1961@1|root,COG1961@2|Bacteria,1TS5B@1239|Firmicutes,248MZ@186801|Clostridia	186801|Clostridia	L	resolvase	-	-	-	-	-	-	-	-	-	-	-	-	Recombinase,Resolvase,Zn_ribbon_recom
WP_199824838.1	445975.COLSTE_00319	5.49e-143	408.0	COG0805@1|root,COG0805@2|Bacteria,2GJK8@201174|Actinobacteria,4CV6F@84998|Coriobacteriia	84998|Coriobacteriia	U	Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. Together with TatB, TatC is part of a receptor directly interacting with Tat signal peptides	tatC	-	-	ko:K03118	ko03060,ko03070,map03060,map03070	M00336	-	-	ko00000,ko00001,ko00002,ko02044	2.A.64	-	-	TatC
WP_199824840.1	521003.COLINT_03516	9.56e-195	550.0	COG1162@1|root,COG1162@2|Bacteria,2GMDX@201174|Actinobacteria,4CV7Q@84998|Coriobacteriia	84998|Coriobacteriia	S	One of several proteins that assist in the late maturation steps of the functional core of the 30S ribosomal subunit. Helps release RbfA from mature subunits. May play a role in the assembly of ribosomal proteins into the subunit. Circularly permuted GTPase that catalyzes slow GTP hydrolysis, GTPase activity is stimulated by the 30S ribosomal subunit	rsgA	-	3.1.3.100	ko:K06949	ko00730,ko01100,map00730,map01100	-	R00615,R02135	RC00002,RC00017	ko00000,ko00001,ko01000,ko03009	-	-	-	RsgA_GTPase
WP_199824841.1	521003.COLINT_03669	1.05e-23	90.5	2B1KB@1|root,31U1S@2|Bacteria,2HVEC@201174|Actinobacteria,4CWR3@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_199824842.1	521003.COLINT_03624	1.12e-192	539.0	COG0330@1|root,COG0330@2|Bacteria,2GJ1U@201174|Actinobacteria,4CUC7@84998|Coriobacteriia	84998|Coriobacteriia	O	SPFH Band 7 PHB domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Band_7
WP_199824843.1	445975.COLSTE_02241	2.66e-130	372.0	COG0193@1|root,COG0193@2|Bacteria,2GKCV@201174|Actinobacteria,4CV7A@84998|Coriobacteriia	84998|Coriobacteriia	J	The natural substrate for this enzyme may be peptidyl- tRNAs which drop off the ribosome during protein synthesis	pth	-	3.1.1.29	ko:K01056	-	-	-	-	ko00000,ko01000,ko03012	-	-	-	Pept_tRNA_hydro
WP_199824844.1	445975.COLSTE_02127	2.12e-179	503.0	COG0152@1|root,COG0152@2|Bacteria,2GK3H@201174|Actinobacteria,4CUV7@84998|Coriobacteriia	84998|Coriobacteriia	F	SAICAR synthetase	purC	-	6.3.2.6	ko:K01923	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R04591	RC00064,RC00162	ko00000,ko00001,ko00002,ko01000	-	-	-	SAICAR_synt
WP_199824845.1	1118060.CAGZ01000003_gene108	7.65e-16	72.8	2A1KJ@1|root,30PUI@2|Bacteria,2HVEJ@201174|Actinobacteria,4CWRB@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	HTH_17
WP_199824846.1	702459.BBPR_0017	1.27e-129	379.0	COG0827@1|root,COG0827@2|Bacteria,2IA07@201174|Actinobacteria,4CZ6Z@85004|Bifidobacteriales	201174|Actinobacteria	L	BsuBI/PstI restriction endonuclease C-terminus	-	-	3.1.21.4	ko:K01155	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	BsuBI_PstI_RE
WP_199824848.1	445975.COLSTE_00002	1.37e-23	90.9	2B005@1|root,31SA7@2|Bacteria,2HU5F@201174|Actinobacteria,4CWTA@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_199824849.1	999413.HMPREF1094_00490	1.16e-142	420.0	COG1473@1|root,COG1473@2|Bacteria,1TQ7B@1239|Firmicutes,3VSHJ@526524|Erysipelotrichia	526524|Erysipelotrichia	S	Peptidase family M20/M25/M40	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M20
WP_199824850.1	521003.COLINT_03646	1.59e-262	733.0	COG0037@1|root,COG0037@2|Bacteria,2HUKM@201174|Actinobacteria,4CV1G@84998|Coriobacteriia	84998|Coriobacteriia	J	Ligates lysine onto the cytidine present at position 34 of the AUA codon-specific tRNA(Ile) that contains the anticodon CAU, in an ATP-dependent manner. Cytidine is converted to lysidine, thus changing the amino acid specificity of the tRNA from methionine to isoleucine	tilS	-	6.3.4.19	ko:K04075	-	-	R09597	RC02633,RC02634	ko00000,ko01000,ko03016	-	-	-	ATP_bind_3,TilS_C
WP_199824851.1	521003.COLINT_03638	1.35e-146	421.0	COG0834@1|root,COG0834@2|Bacteria,2IPDD@201174|Actinobacteria,4CU88@84998|Coriobacteriia	84998|Coriobacteriia	ET	PFAM Bacterial extracellular solute-binding proteins, family 3	-	-	-	ko:K02030	-	M00236	-	-	ko00000,ko00002,ko02000	3.A.1.3	-	-	SBP_bac_3
WP_199824852.1	521003.COLINT_03147	7.86e-129	373.0	COG1272@1|root,COG1272@2|Bacteria,2GJGQ@201174|Actinobacteria,4CV73@84998|Coriobacteriia	84998|Coriobacteriia	S	channel protein, hemolysin III family	-	-	-	ko:K11068	-	-	-	-	ko00000,ko02042	-	-	-	HlyIII
WP_199824853.1	521003.COLINT_03615	1e-260	719.0	COG1914@1|root,COG1914@2|Bacteria,2GJSM@201174|Actinobacteria,4CYHG@84998|Coriobacteriia	84998|Coriobacteriia	P	Metal ion transporter, metal ion (Mn2 Fe2 ) transporter (Nramp) family	-	-	-	-	-	-	-	-	-	-	-	-	Nramp
WP_199824854.1	445975.COLSTE_02099	6.45e-224	625.0	COG1168@1|root,COG1168@2|Bacteria,2GJFQ@201174|Actinobacteria,4CV68@84998|Coriobacteriia	84998|Coriobacteriia	E	Aminotransferase, class I II	-	-	-	-	-	-	-	-	-	-	-	-	Aminotran_1_2
WP_199824855.1	742722.HMPREF9463_01886	2.4e-57	181.0	COG1321@1|root,COG1321@2|Bacteria,2GK7P@201174|Actinobacteria,4CW5Y@84998|Coriobacteriia	84998|Coriobacteriia	K	iron dependent repressor	-	-	-	-	-	-	-	-	-	-	-	-	Fe_dep_repr_C,Fe_dep_repress
WP_199824856.1	445975.COLSTE_00961	2.42e-166	471.0	COG3409@1|root,COG3409@2|Bacteria,2HUI4@201174|Actinobacteria,4CUSS@84998|Coriobacteriia	84998|Coriobacteriia	M	Peptidoglycan binding domain	-	-	-	-	-	-	-	-	-	-	-	-	PG_binding_1
WP_199824858.1	483218.BACPEC_02473	2.23e-55	177.0	COG0454@1|root,COG0456@2|Bacteria,1VAFS@1239|Firmicutes,24MUI@186801|Clostridia,269JA@186813|unclassified Clostridiales	186801|Clostridia	K	Acetyltransferase (GNAT) domain	-	-	-	ko:K03826	-	-	-	-	ko00000,ko01000	-	-	-	Acetyltransf_10,Acetyltransf_7
WP_199824859.1	479437.Elen_2771	1.13e-44	151.0	COG1848@1|root,COG1848@2|Bacteria,2H6NJ@201174|Actinobacteria,4CWH7@84998|Coriobacteriia	84998|Coriobacteriia	S	Toxic component of a toxin-antitoxin (TA) module. An RNase	-	-	-	-	-	-	-	-	-	-	-	-	PIN,PIN_3
WP_199824861.1	1384484.AEQU_2201	2.64e-121	357.0	COG0573@1|root,COG0573@2|Bacteria,2GJDA@201174|Actinobacteria,4CYHV@84998|Coriobacteriia	84998|Coriobacteriia	P	probably responsible for the translocation of the substrate across the membrane	-	-	-	ko:K02037	ko02010,map02010	M00222	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.7	-	-	BPD_transp_1
WP_199824862.1	502558.EGYY_27770	4.49e-113	336.0	COG0226@1|root,COG0226@2|Bacteria,2HT0Z@201174|Actinobacteria,4CVJE@84998|Coriobacteriia	84998|Coriobacteriia	P	PBP superfamily domain	-	-	-	ko:K02040	ko02010,ko02020,ko05152,map02010,map02020,map05152	M00222	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.7	-	-	PBP_like_2
WP_199824863.1	445975.COLSTE_00601	0.0	2715.0	COG0086@1|root,COG0086@2|Bacteria,2GKWF@201174|Actinobacteria,4CUED@84998|Coriobacteriia	84998|Coriobacteriia	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	rpoC	-	2.7.7.6	ko:K03046	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	RNA_pol_A_CTD,RNA_pol_Rpb1_1,RNA_pol_Rpb1_2,RNA_pol_Rpb1_3,RNA_pol_Rpb1_4,RNA_pol_Rpb1_5
WP_199824864.1	742818.HMPREF9451_00958	8.64e-37	140.0	COG3103@1|root,COG3103@2|Bacteria	2|Bacteria	T	Sh3 type 3 domain protein	-	-	-	-	-	-	-	-	-	-	-	-	SH3_3,SLH
WP_199824865.1	521003.COLINT_03762	4.6e-101	300.0	COG1811@1|root,COG1811@2|Bacteria,2GM75@201174|Actinobacteria,4CVPD@84998|Coriobacteriia	84998|Coriobacteriia	S	Psort location CytoplasmicMembrane, score	-	-	-	ko:K07150	-	-	-	-	ko00000	-	-	-	DUF554
WP_199824866.1	521003.COLINT_02062	1.16e-225	634.0	COG0577@1|root,COG0577@2|Bacteria,2HUDV@201174|Actinobacteria,4CU7C@84998|Coriobacteriia	84998|Coriobacteriia	V	FtsX-like permease family	-	-	-	-	-	-	-	-	-	-	-	-	FtsX
WP_199824868.1	742742.HMPREF9452_02178	2.22e-145	412.0	COG0410@1|root,COG0410@2|Bacteria,2GKSQ@201174|Actinobacteria,4CU7U@84998|Coriobacteriia	84998|Coriobacteriia	E	ABC transporter, ATP-binding protein	-	-	-	ko:K01996	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	ABC_tran
WP_199824873.1	445975.COLSTE_01838	4.51e-207	573.0	COG0167@1|root,COG0167@2|Bacteria,2GKC6@201174|Actinobacteria,4CUEZ@84998|Coriobacteriia	84998|Coriobacteriia	F	Catalyzes the conversion of dihydroorotate to orotate	pyrD	-	1.3.1.14	ko:K17828	ko00240,ko01100,map00240,map01100	M00051	R01869	RC00051	ko00000,ko00001,ko00002,ko01000	-	-	-	DHO_dh
WP_199824880.1	521003.COLINT_03051	3.91e-247	679.0	COG0016@1|root,COG0016@2|Bacteria,2GJGG@201174|Actinobacteria,4CUGV@84998|Coriobacteriia	84998|Coriobacteriia	J	Belongs to the class-II aminoacyl-tRNA synthetase family. Phe-tRNA synthetase alpha subunit type 1 subfamily	pheS	-	6.1.1.20	ko:K01889	ko00970,map00970	M00359,M00360	R03660	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Phe_tRNA-synt_N,tRNA-synt_2d
WP_199824881.1	445975.COLSTE_01031	9e-104	302.0	COG1704@1|root,COG1704@2|Bacteria,2GPS4@201174|Actinobacteria,4CV13@84998|Coriobacteriia	84998|Coriobacteriia	S	LemA family	-	-	-	ko:K03744	-	-	-	-	ko00000	-	-	-	LemA
WP_199824882.1	1118060.CAGZ01000002_gene120	2.7e-307	856.0	COG1132@1|root,COG1132@2|Bacteria,2GITR@201174|Actinobacteria,4CU89@84998|Coriobacteriia	84998|Coriobacteriia	V	ABC transporter transmembrane region	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
WP_199824891.1	521003.COLINT_03738	2.25e-191	535.0	COG1284@1|root,COG1284@2|Bacteria,2HUN0@201174|Actinobacteria,4CV5H@84998|Coriobacteriia	84998|Coriobacteriia	S	Uncharacterized protein conserved in bacteria (DUF2179)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2179,YitT_membrane
WP_199824894.1	445975.COLSTE_01347	0.0	1332.0	COG0317@1|root,COG0317@2|Bacteria,2GJYQ@201174|Actinobacteria,4CUQT@84998|Coriobacteriia	84998|Coriobacteriia	KT	In eubacteria ppGpp (guanosine 3'-diphosphate 5-' diphosphate) is a mediator of the stringent response that coordinates a variety of cellular activities in response to changes in nutritional abundance	relA	-	2.7.6.5	ko:K00951	ko00230,map00230	-	R00429	RC00002,RC00078	ko00000,ko00001,ko01000	-	-	-	ACT_4,HD_4,RelA_SpoT,TGS
WP_199824895.1	592026.GCWU0000282_000827	2.92e-10	63.9	COG0583@1|root,COG0583@2|Bacteria,1TP3E@1239|Firmicutes,248HI@186801|Clostridia	186801|Clostridia	K	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1,LysR_substrate
WP_234346113.1	445975.COLSTE_02531	7.69e-167	482.0	COG2081@1|root,COG2081@2|Bacteria,2H11G@201174|Actinobacteria,4CUHG@84998|Coriobacteriia	84998|Coriobacteriia	S	PFAM HI0933 family protein	-	-	-	ko:K07007	-	-	-	-	ko00000	-	-	-	HI0933_like
WP_234346114.1	445975.COLSTE_02530	1.34e-158	449.0	COG0489@1|root,COG0489@2|Bacteria,2GJUZ@201174|Actinobacteria,4CV0Z@84998|Coriobacteriia	84998|Coriobacteriia	D	Binds and transfers iron-sulfur (Fe-S) clusters to target apoproteins. Can hydrolyze ATP	-	-	-	-	-	-	-	-	-	-	-	-	ParA
WP_234346115.1	521003.COLINT_03456	1.46e-20	87.4	2EDVU@1|root,337QZ@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_234346117.1	742742.HMPREF9452_01512	0.0	1053.0	COG1032@1|root,COG1032@2|Bacteria,2HUJA@201174|Actinobacteria,4CUWY@84998|Coriobacteriia	84998|Coriobacteriia	C	Domain of unknown function (DUF3362)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3362,Radical_SAM,Radical_SAM_N
WP_234346119.1	521003.COLINT_01993	5.44e-315	868.0	COG4690@1|root,COG4690@2|Bacteria,2GM80@201174|Actinobacteria,4CUBY@84998|Coriobacteriia	84998|Coriobacteriia	E	Dipeptidase	-	-	-	ko:K08659	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_C69
WP_234346120.1	445975.COLSTE_02397	2.63e-49	162.0	2B1DC@1|root,31TU0@2|Bacteria,2HV71@201174|Actinobacteria,4CWF7@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_234346122.1	521003.COLINT_02976	7.45e-173	489.0	COG0042@1|root,COG0042@2|Bacteria,2HV6X@201174|Actinobacteria,4CWEZ@84998|Coriobacteriia	84998|Coriobacteriia	H	Catalyzes the synthesis of 5,6-dihydrouridine (D), a modified base found in the D-loop of most tRNAs, via the reduction of the C5-C6 double bond in target uridines	-	-	-	-	-	-	-	-	-	-	-	-	Dus
WP_234346125.1	521003.COLINT_01999	2.6e-85	263.0	2CKMR@1|root,31TMK@2|Bacteria,2HV15@201174|Actinobacteria,4CW4K@84998|Coriobacteriia	84998|Coriobacteriia	S	Putative zincin peptidase	-	-	-	-	-	-	-	-	-	-	-	-	DUF3267
WP_234346127.1	521003.COLINT_02651	1.32e-74	231.0	COG1357@1|root,COG1357@2|Bacteria,2HUWG@201174|Actinobacteria,4CVVN@84998|Coriobacteriia	84998|Coriobacteriia	S	Pentapeptide repeats (8 copies)	-	-	-	-	-	-	-	-	-	-	-	-	Pentapeptide,Pentapeptide_4
WP_234346130.1	1118060.CAGZ01000021_gene428	5.06e-175	499.0	COG1472@1|root,COG1472@2|Bacteria,2GM43@201174|Actinobacteria,4CV6G@84998|Coriobacteriia	84998|Coriobacteriia	G	Glycosyl hydrolase family 3 N terminal domain	-	-	3.2.1.52	ko:K01207	ko00520,ko00531,ko01100,ko01501,map00520,map00531,map01100,map01501	M00628	R00022,R05963,R07809,R07810,R10831	RC00049	ko00000,ko00001,ko00002,ko01000	-	-	-	Glyco_hydro_3,Glyco_hydro_3_C
WP_234346131.1	445975.COLSTE_01430	1.08e-58	184.0	2CD9B@1|root,32Y5H@2|Bacteria,2HVAE@201174|Actinobacteria,4CWJM@84998|Coriobacteriia	84998|Coriobacteriia	S	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-	-	-	-	-	-	-	YolD
WP_234346132.1	742742.HMPREF9452_01749	4.67e-147	422.0	COG0834@1|root,COG0834@2|Bacteria,2HUKK@201174|Actinobacteria,4CV1E@84998|Coriobacteriia	84998|Coriobacteriia	ET	Tat pathway signal sequence domain protein	-	-	-	-	-	-	-	-	-	-	-	-	SBP_bac_3
WP_234346133.1	445975.COLSTE_01473	8.3e-49	161.0	COG5652@1|root,COG5652@2|Bacteria,2HV5C@201174|Actinobacteria,4CWC7@84998|Coriobacteriia	84998|Coriobacteriia	S	VanZ like family	-	-	-	-	-	-	-	-	-	-	-	-	VanZ
WP_234346136.1	445975.COLSTE_01730	5.82e-232	640.0	COG1088@1|root,COG1088@2|Bacteria,2GNDU@201174|Actinobacteria,4CUG2@84998|Coriobacteriia	84998|Coriobacteriia	M	Belongs to the NAD(P)-dependent epimerase dehydratase family. dTDP-glucose dehydratase subfamily	rfbB	-	4.2.1.46	ko:K01710	ko00521,ko00523,ko00525,ko01055,ko01130,map00521,map00523,map00525,map01055,map01130	M00793	R06513	RC00402	ko00000,ko00001,ko00002,ko01000	-	-	-	GDP_Man_Dehyd
WP_234346138.1	521003.COLINT_02480	0.0	1531.0	COG1196@1|root,COG1196@2|Bacteria,2GK93@201174|Actinobacteria,4CUK9@84998|Coriobacteriia	84998|Coriobacteriia	D	Required for chromosome condensation and partitioning	smc	-	-	ko:K03529	-	-	-	-	ko00000,ko03036	-	-	-	SMC_N,SMC_hinge
WP_234346146.1	742722.HMPREF9463_01480	8.03e-175	492.0	COG0566@1|root,COG0566@2|Bacteria,2GJ12@201174|Actinobacteria,4CU8P@84998|Coriobacteriia	84998|Coriobacteriia	J	RNA methyltransferase TrmH family	-	-	-	-	-	-	-	-	-	-	-	-	SpoU_methylase
WP_234346147.1	445975.COLSTE_01614	2.2e-135	392.0	COG0758@1|root,COG0758@2|Bacteria,2GKDA@201174|Actinobacteria,4CVBV@84998|Coriobacteriia	84998|Coriobacteriia	LU	DNA protecting protein DprA	-	-	-	ko:K04096	-	-	-	-	ko00000	-	-	-	DNA_processg_A
WP_234346155.1	445975.COLSTE_01612	2.02e-117	346.0	COG4974@1|root,COG4974@2|Bacteria,2GNDP@201174|Actinobacteria,4CUM8@84998|Coriobacteriia	84998|Coriobacteriia	D	Belongs to the 'phage' integrase family. XerC subfamily	-	-	-	ko:K04763	-	-	-	-	ko00000,ko03036	-	-	-	Phage_int_SAM_1,Phage_integrase
WP_234346156.1	445975.COLSTE_01606	6.26e-132	380.0	COG4589@1|root,COG4589@2|Bacteria,2GNWK@201174|Actinobacteria,4CV43@84998|Coriobacteriia	84998|Coriobacteriia	S	Cytidylyltransferase family	cdsA	-	2.7.7.41	ko:K00981	ko00564,ko01100,ko01110,ko04070,map00564,map01100,map01110,map04070	M00093	R01799	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	CTP_transf_1
WP_234346158.1	445975.COLSTE_01586	7.03e-257	714.0	COG1625@1|root,COG1625@2|Bacteria,2H3RR@201174|Actinobacteria,4CUHT@84998|Coriobacteriia	84998|Coriobacteriia	C	FeS-containing Cyanobacterial-specific oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	DUF512
WP_234346159.1	521003.COLINT_02423	1.76e-140	400.0	COG0558@1|root,COG0558@2|Bacteria,2GM3F@201174|Actinobacteria,4CVSC@84998|Coriobacteriia	84998|Coriobacteriia	I	Belongs to the CDP-alcohol phosphatidyltransferase class-I family	-	-	2.7.8.41	ko:K08744	ko00564,ko01100,map00564,map01100	-	R02030	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	CDP-OH_P_transf
WP_234346160.1	445975.COLSTE_01560	1.22e-79	246.0	COG3503@1|root,COG3503@2|Bacteria,2IJR9@201174|Actinobacteria,4CVPH@84998|Coriobacteriia	84998|Coriobacteriia	S	Protein of unknown function (DUF1624)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1624
WP_234346161.1	445975.COLSTE_01549	2.4e-61	194.0	COG1546@1|root,COG1546@2|Bacteria,2IQ8T@201174|Actinobacteria,4CWCA@84998|Coriobacteriia	84998|Coriobacteriia	S	Belongs to the CinA family	-	-	3.5.1.42	ko:K03743	ko00760,map00760	-	R02322	RC00100	ko00000,ko00001,ko01000	-	-	-	CinA
WP_234346167.1	521003.COLINT_02388	7.98e-64	199.0	COG0806@1|root,COG0806@2|Bacteria,2HV43@201174|Actinobacteria,4CW9R@84998|Coriobacteriia	84998|Coriobacteriia	J	An accessory protein needed during the final step in the assembly of 30S ribosomal subunit, possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes	rimM	-	-	ko:K02860	-	-	-	-	ko00000,ko03009	-	-	-	RimM
WP_234346168.1	445975.COLSTE_01531	2.7e-94	280.0	COG1713@1|root,COG1713@2|Bacteria,2H8HJ@201174|Actinobacteria,4CW7Y@84998|Coriobacteriia	84998|Coriobacteriia	H	Hydrolase, HD family	-	-	-	-	-	-	-	-	-	-	-	-	HD
WP_234346169.1	521003.COLINT_02270	1.1e-181	511.0	COG0042@1|root,COG0042@2|Bacteria,2GJ8I@201174|Actinobacteria,4CU8Q@84998|Coriobacteriia	84998|Coriobacteriia	H	Catalyzes the synthesis of 5,6-dihydrouridine (D), a modified base found in the D-loop of most tRNAs, via the reduction of the C5-C6 double bond in target uridines	-	-	-	-	-	-	-	-	-	-	-	-	Dus
WP_234346170.1	445975.COLSTE_01791	2.01e-31	114.0	2B1HU@1|root,31TYU@2|Bacteria,2HVBU@201174|Actinobacteria,4CWMQ@84998|Coriobacteriia	84998|Coriobacteriia	S	Exonuclease VII small subunit	-	-	-	-	-	-	-	-	-	-	-	-	Exonuc_VII_S
WP_234346172.1	521003.COLINT_02257	5.39e-158	457.0	COG1559@1|root,COG1559@2|Bacteria,2GKGQ@201174|Actinobacteria,4CUCZ@84998|Coriobacteriia	84998|Coriobacteriia	S	Functions as a peptidoglycan terminase that cleaves nascent peptidoglycan strands endolytically to terminate their elongation	mltG	-	-	ko:K07082	-	-	-	-	ko00000	-	-	-	YceG
WP_234346173.1	445975.COLSTE_01856	2.63e-135	395.0	COG0196@1|root,COG0196@2|Bacteria,2GKQF@201174|Actinobacteria,4CUHV@84998|Coriobacteriia	84998|Coriobacteriia	H	riboflavin biosynthesis protein	ribF	-	2.7.1.26,2.7.7.2	ko:K11753	ko00740,ko01100,ko01110,map00740,map01100,map01110	M00125	R00161,R00549	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	FAD_syn,Flavokinase
WP_234346175.1	445975.COLSTE_01858	1.34e-183	516.0	COG0618@1|root,COG0618@2|Bacteria,2GN9Z@201174|Actinobacteria,4CUKD@84998|Coriobacteriia	84998|Coriobacteriia	S	DHHA1 domain	-	-	3.1.13.3,3.1.3.7	ko:K06881	ko00920,ko01100,ko01120,map00920,map01100,map01120	-	R00188,R00508	RC00078	ko00000,ko00001,ko01000,ko03400	-	-	-	DHH,DHHA1
WP_234346176.1	445975.COLSTE_01874	9.11e-108	320.0	COG0626@1|root,COG0626@2|Bacteria,2I6AI@201174|Actinobacteria,4CWD5@84998|Coriobacteriia	84998|Coriobacteriia	E	Cys Met metabolism PLP-dependent enzyme	-	-	-	-	-	-	-	-	-	-	-	-	Cys_Met_Meta_PP
