## Mon Oct 10 06:42:58 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_53gi2vez --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_53gi2vez --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_53gi2vez/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_068540386.1	1111135.HMPREF1248_0908	0.0	1104.0	COG0661@1|root,COG0661@2|Bacteria,2GJQ6@201174|Actinobacteria,4CUGI@84998|Coriobacteriia	84998|Coriobacteriia	S	unusual protein kinase	-	-	-	ko:K03688	-	-	-	-	ko00000	-	-	-	ABC1
WP_068540388.1	1111135.HMPREF1248_0905	2.92e-103	299.0	COG1846@1|root,COG1846@2|Bacteria,2HV18@201174|Actinobacteria,4CW4Y@84998|Coriobacteriia	84998|Coriobacteriia	K	MarR family	-	-	-	-	-	-	-	-	-	-	-	-	MarR
WP_068540390.1	1111135.HMPREF1248_0903	5.49e-207	573.0	COG1105@1|root,COG1105@2|Bacteria,2GK7E@201174|Actinobacteria,4CVRS@84998|Coriobacteriia	84998|Coriobacteriia	H	Belongs to the carbohydrate kinase PfkB family	pfkB_1	-	2.7.1.56	ko:K00882	ko00051,map00051	-	R02071	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	PfkB
WP_068540392.1	1111135.HMPREF1248_0902	0.0	1238.0	COG1299@1|root,COG1445@1|root,COG1762@1|root,COG1299@2|Bacteria,COG1445@2|Bacteria,COG1762@2|Bacteria,2GJU4@201174|Actinobacteria,4CUBT@84998|Coriobacteriia	84998|Coriobacteriia	G	TIGRFAM PTS system, fructose subfamily, IIC	-	-	2.7.1.202	ko:K02768,ko:K02769,ko:K02770	ko00051,ko01100,ko01120,ko02060,map00051,map01100,map01120,map02060	M00273	R03232	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.2.1	-	-	PTS_EIIA_2,PTS_EIIC,PTS_IIB
WP_068540394.1	1111135.HMPREF1248_0900	0.0	1405.0	COG0143@1|root,COG0143@2|Bacteria,2GK4S@201174|Actinobacteria,4CV8K@84998|Coriobacteriia	84998|Coriobacteriia	J	Belongs to the class-I aminoacyl-tRNA synthetase family	-	-	6.1.1.10	ko:K01874	ko00450,ko00970,map00450,map00970	M00359,M00360	R03659,R04773	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	tRNA-synt_1g
WP_068540396.1	1111135.HMPREF1248_0897	0.0	1089.0	COG0366@1|root,COG0366@2|Bacteria,2GJ2H@201174|Actinobacteria	201174|Actinobacteria	G	Psort location Extracellular, score	-	-	3.2.1.1	ko:K01176	ko00500,ko01100,ko04973,map00500,map01100,map04973	-	R02108,R02112,R11262	-	ko00000,ko00001,ko01000	-	GH13	-	Alpha-amylase
WP_068540398.1	1111135.HMPREF1248_0895	1.17e-262	725.0	COG1196@1|root,COG1196@2|Bacteria,2HUQC@201174|Actinobacteria,4CVDB@84998|Coriobacteriia	84998|Coriobacteriia	D	nuclear chromosome segregation	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_068540400.1	1111135.HMPREF1248_0893	3.18e-287	782.0	COG0343@1|root,COG0343@2|Bacteria,2GMWY@201174|Actinobacteria,4CU96@84998|Coriobacteriia	84998|Coriobacteriia	F	Catalyzes the base-exchange of a guanine (G) residue with the queuine precursor 7-aminomethyl-7-deazaguanine (PreQ1) at position 34 (anticodon wobble position) in tRNAs with GU(N) anticodons (tRNA-Asp, -Asn, -His and -Tyr). Catalysis occurs through a double-displacement mechanism. The nucleophile active site attacks the C1' of nucleotide 34 to detach the guanine base from the RNA, forming a covalent enzyme-RNA intermediate. The proton acceptor active site deprotonates the incoming PreQ1, allowing a nucleophilic attack on the C1' of the ribose to form the product. After dissociation, two additional enzymatic reactions on the tRNA convert PreQ1 to queuine (Q), resulting in the hypermodified nucleoside queuosine (7-(((4,5-cis-dihydroxy-2- cyclopenten-1-yl)amino)methyl)-7-deazaguanosine)	tgt	-	2.4.2.29	ko:K00773	-	-	R03789,R10209	RC00063	ko00000,ko01000,ko03016	-	-	-	TGT
WP_068540404.1	1111135.HMPREF1248_0889	0.0	1553.0	COG0317@1|root,COG0317@2|Bacteria,2GJYQ@201174|Actinobacteria,4CUQT@84998|Coriobacteriia	84998|Coriobacteriia	KT	In eubacteria ppGpp (guanosine 3'-diphosphate 5-' diphosphate) is a mediator of the stringent response that coordinates a variety of cellular activities in response to changes in nutritional abundance	relA	-	2.7.6.5	ko:K00951	ko00230,map00230	-	R00429	RC00002,RC00078	ko00000,ko00001,ko01000	-	-	-	ACT_4,HD_4,RelA_SpoT,TGS
WP_068540406.1	1605.Lani381_1288	1.1e-15	78.2	COG5551@1|root,COG5551@2|Bacteria,1V7VJ@1239|Firmicutes,4HZ1B@91061|Bacilli,3FAFD@33958|Lactobacillaceae	91061|Bacilli	S	Pfam:DUF2276	-	-	-	-	-	-	-	-	-	-	-	-	CRISPR_Cas6
WP_068540408.1	1069534.LRC_09970	1.65e-15	75.5	COG1421@1|root,COG1421@2|Bacteria,1U4E4@1239|Firmicutes,4IHVX@91061|Bacilli,3FABS@33958|Lactobacillaceae	91061|Bacilli	L	Pfam:DUF310	-	-	-	ko:K19138	-	-	-	-	ko00000,ko02048	-	-	-	Csm2_III-A
WP_068540410.1	1034809.SLUG_00550	1.92e-64	206.0	COG1337@1|root,COG1337@2|Bacteria,1V3DM@1239|Firmicutes,4HPB8@91061|Bacilli,4GYUH@90964|Staphylococcaceae	91061|Bacilli	L	RAMP superfamily	csm3	-	-	ko:K09002	-	-	-	-	ko00000,ko02048	-	-	-	RAMPs
WP_068540413.1	1034809.SLUG_00560	8.06e-73	233.0	COG1567@1|root,COG1567@2|Bacteria,1V4UZ@1239|Firmicutes,4IHGD@91061|Bacilli,4GYV1@90964|Staphylococcaceae	91061|Bacilli	L	CRISPR-associated RAMP protein, Csm4 family	-	-	-	ko:K19139	-	-	-	-	ko00000,ko02048	-	-	-	-
WP_068540424.1	1111135.HMPREF1248_0883	6.44e-283	774.0	COG0472@1|root,COG0472@2|Bacteria,2GIT7@201174|Actinobacteria,4CUG4@84998|Coriobacteriia	84998|Coriobacteriia	M	Glycosyltransferase, group 4 family	-	-	2.7.8.33,2.7.8.35	ko:K02851	-	-	R08856	RC00002	ko00000,ko01000,ko01003,ko01005	-	-	-	Glycos_transf_4
WP_068540429.1	1111135.HMPREF1248_0881	0.0	1266.0	COG0296@1|root,COG0296@2|Bacteria,2GJ5C@201174|Actinobacteria,4CUR7@84998|Coriobacteriia	84998|Coriobacteriia	G	Catalyzes the formation of the alpha-1,6-glucosidic linkages in glycogen by scission of a 1,4-alpha-linked oligosaccharide from growing alpha-1,4-glucan chains and the subsequent attachment of the oligosaccharide to the alpha-1,6 position	-	-	2.4.1.18	ko:K00700	ko00500,ko01100,ko01110,map00500,map01100,map01110	M00565	R02110	-	ko00000,ko00001,ko00002,ko01000,ko04147	-	CBM48,GH13	-	Alpha-amylase,Alpha-amylase_C,CBM_48
WP_068540432.1	1111135.HMPREF1248_0878	0.0	983.0	COG1488@1|root,COG1488@2|Bacteria,2GJAT@201174|Actinobacteria,4CUE5@84998|Coriobacteriia	84998|Coriobacteriia	H	Catalyzes the synthesis of beta-nicotinate D- ribonucleotide from nicotinate and 5-phospho-D-ribose 1-phosphate at the expense of ATP	pncB	-	6.3.4.21	ko:K00763	ko00760,ko01100,map00760,map01100	-	R01724	RC00033	ko00000,ko00001,ko01000	-	-	-	NAPRTase
WP_068540434.1	1111135.HMPREF1248_0877	0.0	1231.0	COG0018@1|root,COG0018@2|Bacteria,2GKQ3@201174|Actinobacteria,4CUI3@84998|Coriobacteriia	84998|Coriobacteriia	J	Arginyl-tRNA synthetase	argS	-	6.1.1.19	ko:K01887	ko00970,map00970	M00359,M00360	R03646	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	Arg_tRNA_synt_N,DALR_1,tRNA-synt_1d
WP_068540436.1	1111135.HMPREF1248_0875	4.47e-154	433.0	COG1846@1|root,COG1846@2|Bacteria,2HVX5@201174|Actinobacteria,4CXNY@84998|Coriobacteriia	84998|Coriobacteriia	K	MarR family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_5,MarR
WP_068540440.1	1111135.HMPREF1248_0873	3.96e-278	764.0	2F2IE@1|root,33VFF@2|Bacteria,2HTN6@201174|Actinobacteria,4CW4Q@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_068540442.1	1111135.HMPREF1248_0872	4.88e-281	769.0	COG0683@1|root,COG0683@2|Bacteria,2GM00@201174|Actinobacteria,4CX9Q@84998|Coriobacteriia	84998|Coriobacteriia	E	Periplasmic binding protein domain	-	-	-	ko:K01999	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	Peripla_BP_6
WP_068540444.1	1111135.HMPREF1248_0871	1.95e-191	533.0	COG0559@1|root,COG0559@2|Bacteria,2GMAY@201174|Actinobacteria,4CU71@84998|Coriobacteriia	84998|Coriobacteriia	U	Belongs to the binding-protein-dependent transport system permease family	-	-	-	ko:K01997	ko02010,ko02024,map02010,map02024	M00237	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.4	-	-	BPD_transp_2
WP_068540446.1	1111135.HMPREF1248_0867	0.0	1134.0	COG5265@1|root,COG5265@2|Bacteria,2I6AF@201174|Actinobacteria,4CUQX@84998|Coriobacteriia	84998|Coriobacteriia	O	ABC transporter	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
WP_068540448.1	1111135.HMPREF1248_0866	1.83e-296	811.0	COG3681@1|root,COG3681@2|Bacteria,2H27E@201174|Actinobacteria,4CURK@84998|Coriobacteriia	84998|Coriobacteriia	S	Belongs to the UPF0597 family	-	-	-	-	-	-	-	-	-	-	-	-	SDH_alpha
WP_068540450.1	1111135.HMPREF1248_0864	0.0	976.0	COG0498@1|root,COG0498@2|Bacteria,2GIRY@201174|Actinobacteria,4CV2R@84998|Coriobacteriia	84998|Coriobacteriia	E	Threonine synthase	thrC	-	4.2.3.1	ko:K01733	ko00260,ko00750,ko01100,ko01110,ko01120,ko01230,map00260,map00750,map01100,map01110,map01120,map01230	M00018	R01466,R05086	RC00017,RC00526	ko00000,ko00001,ko00002,ko01000	-	-	-	PALP,Thr_synth_N
WP_068540452.1	1111135.HMPREF1248_0863	2.77e-271	743.0	COG0460@1|root,COG0460@2|Bacteria,2GIX9@201174|Actinobacteria,4CUZW@84998|Coriobacteriia	84998|Coriobacteriia	E	homoserine dehydrogenase	-	-	1.1.1.3	ko:K00003	ko00260,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00260,map00270,map00300,map01100,map01110,map01120,map01130,map01230	M00017,M00018	R01773,R01775	RC00087	ko00000,ko00001,ko00002,ko01000	-	-	-	ACT,Homoserine_dh,NAD_binding_3
WP_068540454.1	1111135.HMPREF1248_0862	1.07e-314	857.0	COG0527@1|root,COG0527@2|Bacteria,2GN0G@201174|Actinobacteria,4CUV3@84998|Coriobacteriia	84998|Coriobacteriia	E	Belongs to the aspartokinase family	-	-	2.7.2.4	ko:K00928	ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01210,map01230	M00016,M00017,M00018,M00033,M00525,M00526,M00527	R00480	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000	-	-	-	AA_kinase,ACT
WP_068540456.1	1321773.HMPREF9069_00713	1.19e-235	649.0	COG0136@1|root,COG0136@2|Bacteria,2GJJ8@201174|Actinobacteria,4CX2D@84998|Coriobacteriia	84998|Coriobacteriia	E	Catalyzes the NADPH-dependent formation of L-aspartate- semialdehyde (L-ASA) by the reductive dephosphorylation of L- aspartyl-4-phosphate	asd	-	-	-	-	-	-	-	-	-	-	-	Semialdhyde_dh,Semialdhyde_dhC
WP_068540458.1	1111135.HMPREF1248_0858	6.48e-211	582.0	COG0834@1|root,COG0834@2|Bacteria,2IPDD@201174|Actinobacteria,4CU88@84998|Coriobacteriia	84998|Coriobacteriia	ET	PFAM Bacterial extracellular solute-binding proteins, family 3	-	-	-	ko:K02030	-	M00236	-	-	ko00000,ko00002,ko02000	3.A.1.3	-	-	SBP_bac_3
WP_068540463.1	1111135.HMPREF1248_0851	5.23e-135	381.0	COG0386@1|root,COG0386@2|Bacteria,2IFJH@201174|Actinobacteria,4CVS5@84998|Coriobacteriia	84998|Coriobacteriia	O	Belongs to the glutathione peroxidase family	-	-	1.11.1.9	ko:K00432	ko00480,ko00590,ko04918,map00480,map00590,map04918	-	R00274,R07034,R07035	RC00011,RC00982	ko00000,ko00001,ko01000	-	-	-	GSHPx
WP_068540469.1	1111135.HMPREF1248_0835	0.0	1204.0	COG0286@1|root,COG0286@2|Bacteria,2GKAQ@201174|Actinobacteria,4CUJ4@84998|Coriobacteriia	84998|Coriobacteriia	V	PFAM N-6 DNA methylase	-	-	2.1.1.72	ko:K03427	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	HsdM_N,N6_Mtase
WP_068540471.1	1111135.HMPREF1248_0833	7.13e-277	756.0	COG4804@1|root,COG4804@2|Bacteria,2IB0J@201174|Actinobacteria,4CWQ7@84998|Coriobacteriia	84998|Coriobacteriia	S	Protein of unknown function (DUF1016)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1016
WP_068540473.1	1111135.HMPREF1248_0832	0.0	2038.0	COG0610@1|root,COG0610@2|Bacteria,2HI69@201174|Actinobacteria,4CVBY@84998|Coriobacteriia	84998|Coriobacteriia	L	Type I restriction enzyme R protein N terminus (HSDR_N)	-	-	3.1.21.3	ko:K01153	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	HSDR_N,ResIII
WP_068540479.1	1111135.HMPREF1248_0827	0.0	3707.0	COG2304@1|root,COG4932@1|root,COG2304@2|Bacteria,COG4932@2|Bacteria,2ICQY@201174|Actinobacteria,4CYFW@84998|Coriobacteriia	201174|Actinobacteria	M	Domain of unknown function DUF11	-	-	-	-	-	-	-	-	-	-	-	-	Cna_B,Collagen_bind,DUF11
WP_068540481.1	1111135.HMPREF1248_0826	1.05e-70	213.0	2DRA0@1|root,33AV7@2|Bacteria,2H90R@201174|Actinobacteria	201174|Actinobacteria	S	Domain of unknown function (DUF4298)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4298
WP_068540483.1	1111135.HMPREF1248_0825	7.27e-217	600.0	COG1052@1|root,COG1052@2|Bacteria,2GN32@201174|Actinobacteria,4CUG8@84998|Coriobacteriia	84998|Coriobacteriia	CH	Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family	-	-	-	-	-	-	-	-	-	-	-	-	2-Hacid_dh,2-Hacid_dh_C
WP_068540485.1	1111135.HMPREF1248_0824	1.01e-153	432.0	COG1738@1|root,COG1738@2|Bacteria	2|Bacteria	S	queuosine salvage	CP_0548	-	-	ko:K09125	-	-	-	-	ko00000	-	-	-	Vut_1
WP_068540487.1	1111135.HMPREF1248_0822	1.59e-120	343.0	COG1853@1|root,COG1853@2|Bacteria,2IFKW@201174|Actinobacteria,4CVM0@84998|Coriobacteriia	84998|Coriobacteriia	C	Flavin reductase like domain	-	-	-	-	-	-	-	-	-	-	-	-	Flavin_Reduct,Rubredoxin
WP_068540489.1	1111135.HMPREF1248_0821	0.0	1362.0	COG3973@1|root,COG3973@2|Bacteria,2GK30@201174|Actinobacteria,4CVAG@84998|Coriobacteriia	84998|Coriobacteriia	L	DNA helicase	helD	-	3.6.4.12	ko:K03657	ko03420,ko03430,map03420,map03430	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	AAA_19,UvrD-helicase,UvrD_C_2
WP_068540491.1	1111135.HMPREF1248_0819	2.18e-289	790.0	COG0538@1|root,COG0538@2|Bacteria,2GM3D@201174|Actinobacteria,4CV24@84998|Coriobacteriia	84998|Coriobacteriia	C	Belongs to the isocitrate and isopropylmalate dehydrogenases family	-	-	1.1.1.42	ko:K00031	ko00020,ko00480,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,ko04146,map00020,map00480,map00720,map01100,map01110,map01120,map01130,map01200,map01210,map01230,map04146	M00009,M00010,M00173,M00740	R00267,R00268,R01899	RC00001,RC00084,RC00114,RC00626,RC02801	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	Iso_dh
WP_068540499.1	1111135.HMPREF1248_0813	4.85e-151	425.0	COG1272@1|root,COG1272@2|Bacteria,2GJGQ@201174|Actinobacteria,4CV73@84998|Coriobacteriia	84998|Coriobacteriia	S	channel protein, hemolysin III family	-	-	-	ko:K11068	-	-	-	-	ko00000,ko02042	-	-	-	HlyIII
WP_068540501.1	1111135.HMPREF1248_0811	4.19e-239	657.0	COG0252@1|root,COG0252@2|Bacteria,2HUB2@201174|Actinobacteria,4CUU4@84998|Coriobacteriia	84998|Coriobacteriia	EJ	L-asparaginase, type I	-	-	3.5.1.1	ko:K01424	ko00250,ko00460,ko01100,ko01110,map00250,map00460,map01100,map01110	-	R00485	RC00010,RC02798	ko00000,ko00001,ko01000	-	-	-	Asparaginase
WP_068540504.1	1111135.HMPREF1248_0809	1.32e-273	748.0	COG2055@1|root,COG2055@2|Bacteria,2GN93@201174|Actinobacteria,4CVHR@84998|Coriobacteriia	84998|Coriobacteriia	C	Belongs to the LDH2 MDH2 oxidoreductase family	-	-	-	-	-	-	-	-	-	-	-	-	Ldh_2
WP_068540507.1	1111135.HMPREF1248_0808	4.17e-280	766.0	COG0281@1|root,COG0281@2|Bacteria,2GJAJ@201174|Actinobacteria,4CV8G@84998|Coriobacteriia	84998|Coriobacteriia	C	Malic enzyme, NAD binding domain	-	-	1.1.1.38	ko:K00027	ko00620,ko01200,ko02020,map00620,map01200,map02020	-	R00214	RC00105	ko00000,ko00001,ko01000	-	-	-	Malic_M,malic
WP_068540511.1	1111135.HMPREF1248_0804	0.0	1207.0	COG2959@1|root,COG2959@2|Bacteria,2I2HI@201174|Actinobacteria,4CV8Q@84998|Coriobacteriia	84998|Coriobacteriia	H	Protein of unknown function (DUF4012)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4012
WP_068540513.1	1111135.HMPREF1248_0798	9.78e-232	638.0	COG1597@1|root,COG1597@2|Bacteria,2GK3P@201174|Actinobacteria,4CV1Y@84998|Coriobacteriia	84998|Coriobacteriia	I	lipid kinase, YegS Rv2252 BmrU family	-	-	-	-	-	-	-	-	-	-	-	-	DAGK_cat
WP_068540515.1	1111135.HMPREF1248_0793	0.0	898.0	COG0334@1|root,COG0334@2|Bacteria,2GKXG@201174|Actinobacteria,4CUBQ@84998|Coriobacteriia	84998|Coriobacteriia	C	Belongs to the Glu Leu Phe Val dehydrogenases family	-	-	1.4.1.4	ko:K00262	ko00220,ko00250,ko00910,ko01100,map00220,map00250,map00910,map01100	-	R00248	RC00006,RC02799	ko00000,ko00001,ko01000	-	-	-	ELFV_dehydrog,ELFV_dehydrog_N
WP_068540517.1	1111135.HMPREF1248_0787	0.0	1862.0	COG0525@1|root,COG0525@2|Bacteria,2GK8H@201174|Actinobacteria,4CUW2@84998|Coriobacteriia	84998|Coriobacteriia	J	amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner	valS	-	6.1.1.9	ko:K01873	ko00970,map00970	M00359,M00360	R03665	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,Val_tRNA-synt_C,tRNA-synt_1
WP_068540519.1	1111135.HMPREF1248_0786	1.38e-222	613.0	COG2017@1|root,COG2017@2|Bacteria,2INRR@201174|Actinobacteria,4CUD5@84998|Coriobacteriia	84998|Coriobacteriia	G	Aldose 1-epimerase	-	-	-	-	-	-	-	-	-	-	-	-	Aldose_epim
WP_068540521.1	1111135.HMPREF1248_0785	2.75e-313	850.0	COG1168@1|root,COG1168@2|Bacteria,2GJFQ@201174|Actinobacteria,4CV68@84998|Coriobacteriia	84998|Coriobacteriia	E	Aminotransferase, class I II	-	-	-	-	-	-	-	-	-	-	-	-	Aminotran_1_2
WP_068540523.1	1111135.HMPREF1248_0784	0.0	1123.0	COG1164@1|root,COG1164@2|Bacteria	2|Bacteria	E	metalloendopeptidase activity	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M3
WP_068540527.1	1111135.HMPREF1248_0782	2.8e-135	384.0	COG0212@1|root,COG0212@2|Bacteria,2HTSA@201174|Actinobacteria,4CW6U@84998|Coriobacteriia	84998|Coriobacteriia	H	5-formyltetrahydrofolate cyclo-ligase family	-	-	6.3.3.2	ko:K01934	ko00670,ko01100,map00670,map01100	-	R02301	RC00183	ko00000,ko00001,ko01000	-	-	-	5-FTHF_cyc-lig
WP_068540529.1	1111135.HMPREF1248_0779	0.0	1100.0	COG2759@1|root,COG2759@2|Bacteria,2GT0X@201174|Actinobacteria,4CUYS@84998|Coriobacteriia	84998|Coriobacteriia	H	Belongs to the formate--tetrahydrofolate ligase family	fhs	-	6.3.4.3	ko:K01938	ko00670,ko00720,ko01100,ko01120,ko01200,map00670,map00720,map01100,map01120,map01200	M00140,M00377	R00943	RC00026,RC00111	ko00000,ko00001,ko00002,ko01000	-	-	-	FTHFS
WP_068540531.1	1111135.HMPREF1248_0778	1.29e-141	400.0	COG3404@1|root,COG3404@2|Bacteria,2IIRF@201174|Actinobacteria,4CVZS@84998|Coriobacteriia	84998|Coriobacteriia	E	PFAM Formiminotransferase-cyclodeaminase	-	-	-	-	-	-	-	-	-	-	-	-	FTCD_C
WP_068540533.1	1111135.HMPREF1248_0777	4.31e-196	544.0	COG0190@1|root,COG0190@2|Bacteria,2GJZS@201174|Actinobacteria,4CV1K@84998|Coriobacteriia	84998|Coriobacteriia	F	Catalyzes the oxidation of 5,10- methylenetetrahydrofolate to 5,10-methenyltetrahydrofolate and then the hydrolysis of 5,10-methenyltetrahydrofolate to 10- formyltetrahydrofolate	folD	-	1.5.1.5,3.5.4.9	ko:K01491	ko00670,ko00720,ko01100,ko01120,ko01200,map00670,map00720,map01100,map01120,map01200	M00140,M00377	R01220,R01655	RC00202,RC00578	ko00000,ko00001,ko00002,ko01000	-	-	-	THF_DHG_CYH,THF_DHG_CYH_C
WP_068540535.1	1111135.HMPREF1248_0775	0.0	949.0	COG0285@1|root,COG0285@2|Bacteria,2GJP2@201174|Actinobacteria,4CUUQ@84998|Coriobacteriia	84998|Coriobacteriia	H	Bifunctional protein	folC	-	6.3.2.12,6.3.2.17	ko:K11754	ko00790,ko01100,map00790,map01100	M00126,M00841	R00942,R02237,R04241	RC00064,RC00090,RC00162	ko00000,ko00001,ko00002,ko01000	-	-	-	Mur_ligase_C,Mur_ligase_M
WP_068540537.1	1111135.HMPREF1248_0772	0.0	1197.0	COG0441@1|root,COG0441@2|Bacteria,2GKTC@201174|Actinobacteria,4CUN7@84998|Coriobacteriia	84998|Coriobacteriia	J	Catalyzes the attachment of threonine to tRNA(Thr) in a two-step reaction L-threonine is first activated by ATP to form Thr-AMP and then transferred to the acceptor end of tRNA(Thr)	thrS	-	6.1.1.3	ko:K01868	ko00970,map00970	M00359,M00360	R03663	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	HGTP_anticodon,TGS,tRNA-synt_2b,tRNA_SAD
WP_068540539.1	1111135.HMPREF1248_0769	4.49e-189	525.0	COG0626@1|root,COG0626@2|Bacteria	2|Bacteria	E	cystathionine gamma-synthase activity	yhfS	GO:0000096,GO:0000097,GO:0003674,GO:0003824,GO:0003961,GO:0004124,GO:0006082,GO:0006520,GO:0006534,GO:0006555,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009066,GO:0009067,GO:0009069,GO:0009070,GO:0009086,GO:0009987,GO:0016053,GO:0016740,GO:0016765,GO:0017144,GO:0019344,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044272,GO:0044281,GO:0044283,GO:0046394,GO:0071265,GO:0071266,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.5.1.48	ko:K01739	ko00270,ko00450,ko00920,ko01100,ko01110,ko01130,ko01230,map00270,map00450,map00920,map01100,map01110,map01130,map01230	M00017	R00999,R01288,R02508,R03217,R03260,R04944,R04945,R04946	RC00020,RC00056,RC00069,RC00420,RC02848,RC02866	ko00000,ko00001,ko00002,ko01000	-	-	-	Aminotran_1_2,Aminotran_5,Cys_Met_Meta_PP
WP_068540541.1	1111135.HMPREF1248_0768	0.0	1740.0	COG1012@1|root,COG1454@1|root,COG1012@2|Bacteria,COG1454@2|Bacteria,2GJI2@201174|Actinobacteria,4CVH6@84998|Coriobacteriia	84998|Coriobacteriia	C	belongs to the iron- containing alcohol dehydrogenase family	adhE	-	1.1.1.1,1.2.1.10	ko:K04072	ko00010,ko00071,ko00350,ko00620,ko00625,ko00626,ko00650,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00071,map00350,map00620,map00625,map00626,map00650,map01100,map01110,map01120,map01130,map01220	-	R00228,R00623,R00754,R01172,R04880,R05233,R05234,R06917,R06927	RC00004,RC00050,RC00088,RC00099,RC00116,RC00184,RC00649,RC01195	ko00000,ko00001,ko01000	-	-	-	Aldedh,Fe-ADH
WP_068540545.1	1111135.HMPREF1248_0764	3.62e-212	585.0	COG0207@1|root,COG0207@2|Bacteria,2GKY0@201174|Actinobacteria,4CV30@84998|Coriobacteriia	84998|Coriobacteriia	F	Catalyzes the reductive methylation of 2'-deoxyuridine- 5'-monophosphate (dUMP) to 2'-deoxythymidine-5'-monophosphate (dTMP) while utilizing 5,10-methylenetetrahydrofolate (mTHF) as the methyl donor and reductant in the reaction, yielding dihydrofolate (DHF) as a by-product. This enzymatic reaction provides an intracellular de novo source of dTMP, an essential precursor for DNA biosynthesis	thyA	-	2.1.1.45	ko:K00560	ko00240,ko00670,ko01100,ko01523,map00240,map00670,map01100,map01523	M00053	R02101	RC00219,RC00332	ko00000,ko00001,ko00002,ko01000	-	-	-	Thymidylat_synt
WP_068540549.1	1111135.HMPREF1248_0758	1.3e-49	158.0	COG1722@1|root,COG1722@2|Bacteria,2HU1I@201174|Actinobacteria,4CWKG@84998|Coriobacteriia	84998|Coriobacteriia	L	Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides	xseB	-	3.1.11.6	ko:K03602	ko03430,map03430	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	Exonuc_VII_S
