# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	37450	39153	-							E5982_RS07660	1704		old_locus_tag=E5982_07660
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	37450	39153	-	WP_235870202.1	WP_235870202.1		FAD-binding protein			E5982_RS07660	1704	567	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	39384	40916	+							E5982_RS07665	1533		old_locus_tag=E5982_07665
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	39384	40916	+	WP_169301853.1	WP_169301853.1		helix-turn-helix transcriptional regulator			E5982_RS07665	1533	510	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	41036	41566	-							E5982_RS07670	531		old_locus_tag=E5982_07670
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	41036	41566	-	WP_235870203.1	WP_235870203.1		YfcE family phosphodiesterase			E5982_RS07670	531	176	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	42916	44364	-							E5982_RS07675	1449		old_locus_tag=E5982_07675
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	42916	44364	-	WP_136846015.1	WP_136846015.1		putative DNA binding domain-containing protein			E5982_RS07675	1449	482	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	44481	45065	-					yihA		E5982_RS07680	585		old_locus_tag=E5982_07680
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	44481	45065	-	WP_136846016.1	WP_136846016.1		ribosome biogenesis GTP-binding protein YihA/YsxC	yihA		E5982_RS07680	585	194	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	45276	46007	-							E5982_RS07685	732		old_locus_tag=E5982_07685
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	45276	46007	-	WP_136846017.1	WP_136846017.1		hypothetical protein			E5982_RS07685	732	243	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	46023	46388	-							E5982_RS07690	366		old_locus_tag=E5982_07690
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	46023	46388	-	WP_136846018.1	WP_136846018.1		hypothetical protein			E5982_RS07690	366	121	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	46476	46814	-							E5982_RS07695	339		old_locus_tag=E5982_07695
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	46476	46814	-	WP_136846019.1	WP_136846019.1		YjcQ family protein			E5982_RS07695	339	112	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	46848	47303	-							E5982_RS07700	456		old_locus_tag=E5982_07700
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	46848	47303	-	WP_136846020.1	WP_136846020.1		DNA-binding protein			E5982_RS07700	456	151	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	47335	47511	-							E5982_RS07705	177		old_locus_tag=E5982_07705
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	47335	47511	-	WP_123185655.1	WP_123185655.1		type II toxin-antitoxin system HicA family toxin			E5982_RS07705	177	58	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	47596	47784	-							E5982_RS07710	189		old_locus_tag=E5982_07710
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	47596	47784	-	WP_136846021.1	WP_136846021.1		hypothetical protein			E5982_RS07710	189	62	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	47771	48175	+							E5982_RS07715	405		old_locus_tag=E5982_07715
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	47771	48175	+	WP_211236198.1	WP_211236198.1		hypothetical protein			E5982_RS07715	405	134	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	48431	49948	+							E5982_RS07720	1518		old_locus_tag=E5982_07720
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	48431	49948	+	WP_136846058.1	WP_136846058.1		IMP dehydrogenase			E5982_RS07720	1518	505	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	50067	50969	-							E5982_RS07725	903		old_locus_tag=E5982_07725
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	50067	50969	-	WP_123185611.1	WP_123185611.1		LysR family transcriptional regulator			E5982_RS07725	903	300	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	51145	54030	+							E5982_RS07730	2886		old_locus_tag=E5982_07730
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	51145	54030	+	WP_136846023.1	WP_136846023.1		molybdopterin-dependent oxidoreductase			E5982_RS07730	2886	961	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	54032	54691	+							E5982_RS07735	660		old_locus_tag=E5982_07735
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	54032	54691	+	WP_123185609.1	WP_123185609.1		4Fe-4S dicluster domain-containing protein			E5982_RS07735	660	219	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	54838	55740	-							E5982_RS07740	903		old_locus_tag=E5982_07740
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	54838	55740	-	WP_136846024.1	WP_136846024.1		LysR family transcriptional regulator			E5982_RS07740	903	300	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	55950	56939	+							E5982_RS07745	990		old_locus_tag=E5982_07745
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	55950	56939	+	WP_136846025.1	WP_136846025.1		TDT family transporter			E5982_RS07745	990	329	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	57102	57329	+							E5982_RS07750	228		old_locus_tag=E5982_07750
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	57102	57329	+	WP_123185606.1	WP_123185606.1		hypothetical protein			E5982_RS07750	228	75	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	57492	60065	+					leuS		E5982_RS07755	2574		old_locus_tag=E5982_07755
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	57492	60065	+	WP_123185605.1	WP_123185605.1		leucine--tRNA ligase	leuS		E5982_RS07755	2574	857	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	60376	61083	-							E5982_RS07760	708		old_locus_tag=E5982_07760
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	60376	61083	-	WP_214647073.1	WP_214647073.1		YdcF family protein			E5982_RS07760	708	235	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	61174	62514	-							E5982_RS07765	1341		old_locus_tag=E5982_07765
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	61174	62514	-	WP_136846026.1	WP_136846026.1		MATE family efflux transporter			E5982_RS07765	1341	446	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	62624	63073	-							E5982_RS07770	450		old_locus_tag=E5982_07770
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	62624	63073	-	WP_136846027.1	WP_136846027.1		MarR family transcriptional regulator			E5982_RS07770	450	149	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	63267	64958	+							E5982_RS07775	1692		old_locus_tag=E5982_07775
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	63267	64958	+	WP_235870204.1	WP_235870204.1		amidohydrolase			E5982_RS07775	1692	563	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	64989	65534	+							E5982_RS07780	546		old_locus_tag=E5982_07780
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	64989	65534	+	WP_136846028.1	WP_136846028.1		gamma carbonic anhydrase family protein			E5982_RS07780	546	181	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	65730	66401	+							E5982_RS07785	672		old_locus_tag=E5982_07785
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	65730	66401	+	WP_136846029.1	WP_136846029.1		phosphatase PAP2 family protein			E5982_RS07785	672	223	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	66656	67573	+							E5982_RS07790	918		old_locus_tag=E5982_07790
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	66656	67573	+	WP_136846030.1	WP_136846030.1		3-phosphoglycerate dehydrogenase			E5982_RS07790	918	305	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	67658	68689	-					nrfD		E5982_RS07795	1032		old_locus_tag=E5982_07795
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	67658	68689	-	WP_136846060.1	WP_136846060.1		polysulfide reductase NrfD	nrfD		E5982_RS07795	1032	343	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	68689	69357	-							E5982_RS07800	669		old_locus_tag=E5982_07800
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	68689	69357	-	WP_136846031.1	WP_136846031.1		4Fe-4S dicluster domain-containing protein			E5982_RS07800	669	222	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	69394	70431	-							E5982_RS07805	1038		old_locus_tag=E5982_07805
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	69394	70431	-	WP_136846032.1	WP_136846032.1		molybdopterin-dependent oxidoreductase			E5982_RS07805	1038	345	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	70433	72061	-							E5982_RS07810	1629		old_locus_tag=E5982_07810
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	70433	72061	-	WP_136846033.1	WP_136846033.1		molybdopterin-dependent oxidoreductase			E5982_RS07810	1629	542	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	72304	73917	+							E5982_RS07815	1614		old_locus_tag=E5982_07815
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	72304	73917	+	WP_136846034.1	WP_136846034.1		LuxR C-terminal-related transcriptional regulator			E5982_RS07815	1614	537	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	74055	75458	+							E5982_RS07820	1404		old_locus_tag=E5982_07820
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	74055	75458	+	WP_136846035.1	WP_136846035.1		uracil-xanthine permease family protein			E5982_RS07820	1404	467	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	75534	76289	+							E5982_RS07825	756		old_locus_tag=E5982_07825
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	75534	76289	+	WP_123185593.1	WP_123185593.1		hypothetical protein			E5982_RS07825	756	251	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	76749	77066	+							E5982_RS07830	318		old_locus_tag=E5982_07830
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	76749	77066	+	WP_211236199.1	WP_211236199.1		hypothetical protein			E5982_RS07830	318	105	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	77134	77742	-							E5982_RS07835	609		old_locus_tag=E5982_07835
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	77134	77742	-	WP_136846036.1	WP_136846036.1		biotin transporter BioY			E5982_RS07835	609	202	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	77849	78616	-							E5982_RS07840	768		old_locus_tag=E5982_07840
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	77849	78616	-	WP_136846037.1	WP_136846037.1		energy-coupling factor transporter transmembrane protein EcfT			E5982_RS07840	768	255	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	78795	80861	-					pknB		E5982_RS07845	2067		old_locus_tag=E5982_07845
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	78795	80861	-	WP_235870205.1	WP_235870205.1		Stk1 family PASTA domain-containing Ser/Thr kinase	pknB		E5982_RS07845	2067	688	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	80988	83750	-							E5982_RS07850	2763		old_locus_tag=E5982_07850
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	80988	83750	-	WP_136846038.1	WP_136846038.1		FtsW/RodA/SpoVE family cell cycle protein			E5982_RS07850	2763	920	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	83747	85051	-							E5982_RS07855	1305		old_locus_tag=E5982_07855
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	83747	85051	-	WP_211236200.1	WP_211236200.1		Stp1/IreP family PP2C-type Ser/Thr phosphatase			E5982_RS07855	1305	434	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	85051	85464	-							E5982_RS07860	414		old_locus_tag=E5982_07860
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	85051	85464	-	WP_123186085.1	WP_123186085.1		FHA domain-containing protein			E5982_RS07860	414	137	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	85519	86385	-							E5982_RS07865	867		old_locus_tag=E5982_07865
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	85519	86385	-	WP_123186086.1	WP_123186086.1		FHA domain-containing protein			E5982_RS07865	867	288	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	87360	87896	+							E5982_RS07870	537		old_locus_tag=E5982_07870
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	87360	87896	+	WP_136846039.1	WP_136846039.1		GNAT family N-acetyltransferase			E5982_RS07870	537	178	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	88267	89919	+							E5982_RS07875	1653		old_locus_tag=E5982_07875
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	88267	89919	+	WP_136846040.1	WP_136846040.1		AarF/UbiB family protein			E5982_RS07875	1653	550	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	90129	90845	-							E5982_RS07880	717		old_locus_tag=E5982_07880
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	90129	90845	-	WP_123186089.1	WP_123186089.1		ECF transporter S component			E5982_RS07880	717	238	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	90824	91705	-							E5982_RS07885	882		old_locus_tag=E5982_07885
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	90824	91705	-	WP_123186090.1	WP_123186090.1		energy-coupling factor transporter transmembrane protein EcfT			E5982_RS07885	882	293	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	91710	94487	-							E5982_RS07890	2778		old_locus_tag=E5982_07890
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	91710	94487	-	WP_169301854.1	WP_169301854.1		excinuclease ABC subunit UvrA			E5982_RS07890	2778	925	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	94494	95420	-							E5982_RS07895	927		old_locus_tag=E5982_07895
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	94494	95420	-	WP_123186091.1	WP_123186091.1		SPFH domain-containing protein			E5982_RS07895	927	308	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	95563	95931	-							E5982_RS07900	369		old_locus_tag=E5982_07900
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	95563	95931	-	WP_136846041.1	WP_136846041.1		DUF488 family protein			E5982_RS07900	369	122	
gene	tRNA	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	96391	96466	-							E5982_RS07905	76		old_locus_tag=E5982_07905
tRNA		GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	96391	96466	-				tRNA-Thr			E5982_RS07905	76		anticodon=CGT
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	96652	97122	-							E5982_RS07910	471		old_locus_tag=E5982_07910
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	96652	97122	-	WP_161555345.1	WP_161555345.1		universal stress protein			E5982_RS07910	471	156	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	97487	99748	+							E5982_RS07915	2262		old_locus_tag=E5982_07915
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	97487	99748	+	WP_136846042.1	WP_136846042.1		MurT ligase domain-containing protein			E5982_RS07915	2262	753	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	99901	101511	+							E5982_RS07920	1611		old_locus_tag=E5982_07920
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	99901	101511	+	WP_235870206.1	WP_235870206.1		LCP family protein			E5982_RS07920	1611	536	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	101669	102139	+					rlmH		E5982_RS07925	471		old_locus_tag=E5982_07925
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	101669	102139	+	WP_136846043.1	WP_136846043.1		23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	rlmH		E5982_RS07925	471	156	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	102375	102941	+					folE		E5982_RS07930	567		old_locus_tag=E5982_07930
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	102375	102941	+	WP_136846044.1	WP_136846044.1		GTP cyclohydrolase I FolE	folE		E5982_RS07930	567	188	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	103022	103807	-							E5982_RS07935	786		old_locus_tag=E5982_07935
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	103022	103807	-	WP_123186097.1	WP_123186097.1		exodeoxyribonuclease III			E5982_RS07935	786	261	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	104130	104969	-							E5982_RS07940	840		old_locus_tag=E5982_07940
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	104130	104969	-	WP_123186098.1	WP_123186098.1		deoxyribonuclease IV			E5982_RS07940	840	279	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	105112	106035	-							E5982_RS07945	924		old_locus_tag=E5982_07945
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	105112	106035	-	WP_136846045.1	WP_136846045.1		alpha/beta fold hydrolase			E5982_RS07945	924	307	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	106039	107895	-							E5982_RS07950	1857		old_locus_tag=E5982_07950
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	106039	107895	-	WP_136846046.1	WP_136846046.1		thiamine pyrophosphate-dependent enzyme			E5982_RS07950	1857	618	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	107967	109211	-							E5982_RS07955	1245		old_locus_tag=E5982_07955
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	107967	109211	-	WP_136846047.1	WP_136846047.1		isochorismate synthase			E5982_RS07955	1245	414	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	109227	109502	-							E5982_RS07960	276		old_locus_tag=E5982_07960
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	109227	109502	-	WP_123186102.1	WP_123186102.1		ACT domain-containing protein			E5982_RS07960	276	91	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	109681	111249	+							E5982_RS07965	1569		old_locus_tag=E5982_07965
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	109681	111249	+	WP_136846048.1	WP_136846048.1		amino acid permease			E5982_RS07965	1569	522	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	111404	111682	-							E5982_RS07970	279		old_locus_tag=E5982_07970
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	111404	111682	-	WP_161555346.1	WP_161555346.1		helix-turn-helix domain-containing protein			E5982_RS07970	279	92	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	112008	112847	+					menB		E5982_RS07975	840		old_locus_tag=E5982_07975
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	112008	112847	+	WP_136846049.1	WP_136846049.1		1,4-dihydroxy-2-naphthoyl-CoA synthase	menB		E5982_RS07975	840	279	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	112926	115595	+							E5982_RS07980	2670		old_locus_tag=E5982_07980
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	112926	115595	+	WP_235870207.1	WP_235870207.1		AMP-binding protein			E5982_RS07980	2670	889	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	115789	117747	+							E5982_RS07985	1959		old_locus_tag=E5982_07985
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	115789	117747	+	WP_123186106.1	WP_123186106.1		MDR family MFS transporter			E5982_RS07985	1959	652	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	117868	119175	+							E5982_RS07990	1308		old_locus_tag=E5982_07990
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	117868	119175	+	WP_136846051.1	WP_136846051.1		hemolysin family protein			E5982_RS07990	1308	435	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	119284	120084	+							E5982_RS07995	801		old_locus_tag=E5982_07995
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	119284	120084	+	WP_136846052.1	WP_136846052.1		amidohydrolase family protein			E5982_RS07995	801	266	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	120081	120389	-							E5982_RS08000	309		old_locus_tag=E5982_08000
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	120081	120389	-	WP_123186109.1	WP_123186109.1		hypothetical protein			E5982_RS08000	309	102	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	120509	120871	+							E5982_RS08005	363		old_locus_tag=E5982_08005
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	120509	120871	+	WP_123186110.1	WP_123186110.1		histidine triad nucleotide-binding protein			E5982_RS08005	363	120	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	120891	122255	-							E5982_RS08010	1365		old_locus_tag=E5982_08010
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000005.1	120891	122255	-	WP_136846053.1	WP_136846053.1		HD domain-containing protein			E5982_RS08010	1365	454	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000006.1	42	332	-							E5982_RS08015	291		old_locus_tag=E5982_08015
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000006.1	42	332	-	WP_123185287.1	WP_123185287.1		hypothetical protein			E5982_RS08015	291	96	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000006.1	418	651	-							E5982_RS08020	234		old_locus_tag=E5982_08020
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000006.1	418	651	-	WP_123185288.1	WP_123185288.1		NifU family protein			E5982_RS08020	234	77	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000006.1	793	2457	-							E5982_RS08025	1665		old_locus_tag=E5982_08025
