# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1434981	1436591	+							C1711_RS06355	1611		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1434981	1436591	+	WP_102338284.1	WP_102338284.1		LPXTG cell wall anchor domain-containing protein			C1711_RS06355	1611	536	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1436883	1437566	+					pyrE		C1711_RS06360	684		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1436883	1437566	+	WP_102338285.1	WP_102338285.1		orotate phosphoribosyltransferase	pyrE		C1711_RS06360	684	227	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1438018	1438581	+							C1711_RS06365	564		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1438018	1438581	+	WP_102338286.1	WP_102338286.1		hypothetical protein			C1711_RS06365	564	187	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1438713	1439381	-							C1711_RS06370	669		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1438713	1439381	-	WP_102338287.1	WP_102338287.1		HAD family hydrolase			C1711_RS06370	669	222	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1439554	1440471	+							C1711_RS06375	918		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1439554	1440471	+	WP_199824856.1	WP_199824856.1		peptidoglycan-binding protein			C1711_RS06375	918	305	
gene	tRNA	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1440506	1440579	+							C1711_RS06380	74		
tRNA		GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1440506	1440579	+				tRNA-Gln			C1711_RS06380	74		anticodon=TTG
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1441011	1442222	-							C1711_RS06385	1212		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1441011	1442222	-	WP_234346312.1	WP_234346312.1		hypothetical protein			C1711_RS06385	1212	403	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1442341	1443144	-							C1711_RS06390	804		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1442341	1443144	-	WP_102338288.1	WP_102338288.1		energy-coupling factor transporter transmembrane protein EcfT			C1711_RS06390	804	267	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1443128	1445008	-							C1711_RS06395	1881		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1443128	1445008	-	WP_102338289.1	WP_102338289.1		energy-coupling factor transporter ATPase			C1711_RS06395	1881	626	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1445041	1445610	-							C1711_RS06400	570		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1445041	1445610	-	WP_102338290.1	WP_102338290.1		ECF transporter S component			C1711_RS06400	570	189	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1445816	1446766	+					murB		C1711_RS06405	951		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1445816	1446766	+	WP_102338291.1	WP_102338291.1		UDP-N-acetylmuramate dehydrogenase	murB		C1711_RS06405	951	316	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1446844	1447206	+							C1711_RS06410	363		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1446844	1447206	+	WP_102338292.1	WP_102338292.1		arsenate reductase family protein			C1711_RS06410	363	120	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1447289	1447858	+					yfcE		C1711_RS06415	570		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1447289	1447858	+	WP_102338293.1	WP_102338293.1		phosphodiesterase	yfcE		C1711_RS06415	570	189	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1447966	1448850	+					mazG		C1711_RS06420	885		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1447966	1448850	+	WP_102338294.1	WP_102338294.1		nucleoside triphosphate pyrophosphohydrolase	mazG		C1711_RS06420	885	294	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1448916	1450073	+							C1711_RS07870	1158		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1448916	1450073	+	WP_234346313.1	WP_234346313.1		septum formation initiator family protein			C1711_RS07870	1158	385	
gene	pseudogene	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1450257	1450622	+							C1711_RS06430	366		partial;pseudo
CDS	without_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1450257	1450622	+				hypothetical protein			C1711_RS06430	366		partial;pseudo
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1450575	1451006	-							C1711_RS06435	432		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1450575	1451006	-	WP_234346315.1	WP_234346315.1		ECF transporter S component			C1711_RS06435	432	143	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1450978	1451334	+							C1711_RS06440	357		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1450978	1451334	+	WP_234346316.1	WP_234346316.1		hypothetical protein			C1711_RS06440	357	118	
gene	tRNA	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1452446	1452530	-							C1711_RS06445	85		
tRNA		GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1452446	1452530	-				tRNA-Leu			C1711_RS06445	85		anticodon=TAA
gene	tRNA	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1452619	1452705	+							C1711_RS06450	87		
tRNA		GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1452619	1452705	+				tRNA-Leu			C1711_RS06450	87		anticodon=CAG
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1452911	1453678	+							C1711_RS06455	768		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1452911	1453678	+	WP_102338295.1	WP_102338295.1		MerR family transcriptional regulator			C1711_RS06455	768	255	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1453924	1454988	+							C1711_RS06460	1065		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1453924	1454988	+	WP_102338296.1	WP_102338296.1		cellulase family glycosylhydrolase			C1711_RS06460	1065	354	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1455118	1456005	+					rsmI		C1711_RS06465	888		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1455118	1456005	+	WP_102338620.1	WP_102338620.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI		C1711_RS06465	888	295	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1456046	1457635	+					metG		C1711_RS06470	1590		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1456046	1457635	+	WP_102338297.1	WP_102338297.1		methionine--tRNA ligase	metG		C1711_RS06470	1590	529	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1458100	1458975	+					rsmA		C1711_RS06475	876		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1458100	1458975	+	WP_102338298.1	WP_102338298.1		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA		C1711_RS06475	876	291	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1458979	1460046	+							C1711_RS06480	1068		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1458979	1460046	+	WP_102338299.1	WP_102338299.1		TatD family hydrolase			C1711_RS06480	1068	355	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1460089	1460502	+							C1711_RS06485	414		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1460089	1460502	+	WP_199824857.1	WP_199824857.1		hypothetical protein			C1711_RS06485	414	137	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1460521	1461900	-							C1711_RS06490	1380		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1460521	1461900	-	WP_234346318.1	WP_234346318.1		D-alanyl-D-alanine carboxypeptidase			C1711_RS06490	1380	459	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1462063	1462776	+							C1711_RS06495	714		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1462063	1462776	+	WP_102338300.1	WP_102338300.1		response regulator transcription factor			C1711_RS06495	714	237	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1463003	1463578	-							C1711_RS06500	576		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1463003	1463578	-	WP_102338301.1	WP_102338301.1		TetR/AcrR family transcriptional regulator			C1711_RS06500	576	191	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1463887	1465971	+							C1711_RS06505	2085		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1463887	1465971	+	WP_102338302.1	WP_102338302.1		efflux RND transporter permease subunit			C1711_RS06505	2085	694	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1465974	1468154	+							C1711_RS06510	2181		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1465974	1468154	+	WP_159060074.1	WP_159060074.1		hypothetical protein			C1711_RS06510	2181	726	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1468216	1469838	+							C1711_RS06515	1623		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1468216	1469838	+	WP_234346319.1	WP_234346319.1		HAMP domain-containing histidine kinase			C1711_RS06515	1623	540	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1469982	1470665	+							C1711_RS06520	684		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1469982	1470665	+	WP_102338305.1	WP_102338305.1		transaldolase family protein			C1711_RS06520	684	227	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1470738	1471559	+							C1711_RS06525	822		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1470738	1471559	+	WP_102338306.1	WP_102338306.1		transketolase			C1711_RS06525	822	273	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1471563	1472504	+							C1711_RS06530	942		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1471563	1472504	+	WP_102338307.1	WP_102338307.1		transketolase family protein			C1711_RS06530	942	313	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1472807	1473301	+							C1711_RS06535	495		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1472807	1473301	+	WP_102338308.1	WP_102338308.1		GNAT family N-acetyltransferase			C1711_RS06535	495	164	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1473503	1474387	-							C1711_RS06540	885		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1473503	1474387	-	WP_159060075.1	WP_159060075.1		helix-turn-helix transcriptional regulator			C1711_RS06540	885	294	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1474672	1476453	+							C1711_RS06545	1782		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1474672	1476453	+	WP_102338310.1	WP_102338310.1		amidohydrolase			C1711_RS06545	1782	593	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1476718	1476906	-							C1711_RS06550	189		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1476718	1476906	-	WP_102338311.1	WP_102338311.1		Arc family DNA binding domain-containing protein			C1711_RS06550	189	62	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1476934	1477953	-							C1711_RS06555	1020		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1476934	1477953	-	WP_102338312.1	WP_102338312.1		SPFH domain-containing protein			C1711_RS06555	1020	339	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1478682	1480796	+					pflB		C1711_RS06560	2115		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1478682	1480796	+	WP_102338313.1	WP_102338313.1		formate C-acetyltransferase	pflB		C1711_RS06560	2115	704	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1480959	1481210	+					grcA3		C1711_RS06565	252		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1480959	1481210	+	WP_102338314.1	WP_102338314.1		autonomous glycyl radical cofactor GrcA3	grcA3		C1711_RS06565	252	83	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1481463	1482521	-							C1711_RS06570	1059		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1481463	1482521	-	WP_102338315.1	WP_102338315.1		hypothetical protein			C1711_RS06570	1059	352	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1482882	1483259	-							C1711_RS06575	378		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1482882	1483259	-	WP_234346320.1	WP_234346320.1		dihydrofolate reductase family protein			C1711_RS06575	378	125	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1483558	1484007	-							C1711_RS06580	450		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1483558	1484007	-	WP_199824858.1	WP_199824858.1		GNAT family N-acetyltransferase			C1711_RS06580	450	149	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1484024	1485187	-							C1711_RS06585	1164		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1484024	1485187	-	WP_102338316.1	WP_102338316.1		iron-containing alcohol dehydrogenase			C1711_RS06585	1164	387	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1485915	1486952	-							C1711_RS06590	1038		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1485915	1486952	-	WP_102338317.1	WP_102338317.1		sugar kinase			C1711_RS06590	1038	345	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1487224	1487796	-							C1711_RS06595	573		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1487224	1487796	-	WP_102338318.1	WP_102338318.1		hypothetical protein			C1711_RS06595	573	190	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1488088	1488414	+							C1711_RS06600	327		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1488088	1488414	+	WP_102338319.1	WP_102338319.1		fructose PTS transporter subunit IIB			C1711_RS06600	327	108	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1488414	1489535	+							C1711_RS06605	1122		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1488414	1489535	+	WP_102338320.1	WP_102338320.1		PTS fructose transporter subunit IIC			C1711_RS06605	1122	373	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1489749	1490630	+							C1711_RS06610	882		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1489749	1490630	+	WP_102338321.1	WP_102338321.1		class II fructose-bisphosphate aldolase			C1711_RS06610	882	293	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1490658	1491806	+							C1711_RS06615	1149		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1490658	1491806	+	WP_102338322.1	WP_102338322.1		glycerate kinase			C1711_RS06615	1149	382	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1491806	1493425	+							C1711_RS06620	1620		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1491806	1493425	+	WP_102338323.1	WP_102338323.1		acyl--CoA ligase			C1711_RS06620	1620	539	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1493422	1495002	+							C1711_RS06625	1581		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1493422	1495002	+	WP_102338324.1	WP_102338324.1		acyl CoA:acetate/3-ketoacid CoA transferase			C1711_RS06625	1581	526	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1495107	1495949	+							C1711_RS06630	843		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1495107	1495949	+	WP_102338325.1	WP_102338325.1		3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein			C1711_RS06630	843	280	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1496115	1497317	+							C1711_RS06635	1203		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1496115	1497317	+	WP_102338326.1	WP_102338326.1		thiolase family protein			C1711_RS06635	1203	400	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1497429	1498619	+							C1711_RS06640	1191		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1497429	1498619	+	WP_102338327.1	WP_102338327.1		iron-containing alcohol dehydrogenase			C1711_RS06640	1191	396	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1498719	1499177	+							C1711_RS06645	459		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1498719	1499177	+	WP_102338328.1	WP_102338328.1		fructose PTS transporter subunit IIA			C1711_RS06645	459	152	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1499158	1500567	+							C1711_RS06650	1410		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1499158	1500567	+	WP_102338329.1	WP_102338329.1		MFS transporter			C1711_RS06650	1410	469	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1501012	1501836	+					pflA		C1711_RS06655	825		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1501012	1501836	+	WP_102338330.1	WP_102338330.1		pyruvate formate lyase-activating protein	pflA		C1711_RS06655	825	274	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1502015	1502839	-					thrB		C1711_RS06660	825		partial
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1502015	1502839	-	WP_102338331.1	WP_102338331.1		homoserine kinase	thrB		C1711_RS06660	825	274	partial
gene	pseudogene	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1503115	1503745	-							C1711_RS06665	631		partial;pseudo
CDS	without_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1503115	1503745	-				threonine synthase			C1711_RS06665	631		partial;pseudo
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1504156	1505523	+							C1711_RS06670	1368		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1504156	1505523	+	WP_102338332.1	WP_102338332.1		aspartate kinase			C1711_RS06670	1368	455	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1505686	1506579	+							C1711_RS06675	894		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1505686	1506579	+	WP_102338333.1	WP_102338333.1		aspartate-semialdehyde dehydrogenase			C1711_RS06675	894	297	
gene	pseudogene	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1506509	1506850	+							C1711_RS06680	342		partial;pseudo
CDS	without_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1506509	1506850	+				aspartate-semialdehyde dehydrogenase			C1711_RS06680	342		partial;pseudo
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1507007	1507861	+							C1711_RS06685	855		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1507007	1507861	+	WP_102338334.1	WP_102338334.1		DegV family EDD domain-containing protein			C1711_RS06685	855	284	
gene	pseudogene	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1508699	1508812	+							C1711_RS07875	114		partial;pseudo
CDS	without_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1508699	1508812	+				hypothetical protein			C1711_RS07875	114		partial;pseudo
gene	pseudogene	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1508816	1509004	+							C1711_RS07880	189		partial;pseudo
CDS	without_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1508816	1509004	+				hypothetical protein			C1711_RS07880	189		partial;pseudo
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1509005	1510663	+							C1711_RS06690	1659		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1509005	1510663	+	WP_234346372.1	WP_234346372.1		hypothetical protein			C1711_RS06690	1659	552	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1510779	1512119	+							C1711_RS06695	1341		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1510779	1512119	+	WP_102338336.1	WP_102338336.1		histidine kinase			C1711_RS06695	1341	446	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1512116	1512940	+							C1711_RS06700	825		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1512116	1512940	+	WP_102338337.1	WP_102338337.1		response regulator			C1711_RS06700	825	274	
gene	tRNA	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1513586	1513658	-							C1711_RS06705	73		
tRNA		GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1513586	1513658	-				tRNA-Phe			C1711_RS06705	73		anticodon=GAA
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1513823	1514524	+							C1711_RS06710	702		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1513823	1514524	+	WP_102338338.1	WP_102338338.1		ABC transporter ATP-binding protein			C1711_RS06710	702	233	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1514535	1518074	+							C1711_RS06715	3540		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1514535	1518074	+	WP_234346322.1	WP_234346322.1		FtsX-like permease family protein			C1711_RS06715	3540	1179	
gene	pseudogene	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1518565	1518918	+							C1711_RS06720	354		partial;pseudo
CDS	without_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1518565	1518918	+				methylated-DNA--[protein]-cysteine S-methyltransferase			C1711_RS06720	354		partial;pseudo
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1519136	1520479	+							C1711_RS06725	1344		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1519136	1520479	+	WP_102338339.1	WP_102338339.1		glutamine synthetase family protein			C1711_RS06725	1344	447	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1520536	1521198	+							C1711_RS06730	663		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1520536	1521198	+	WP_102338340.1	WP_102338340.1		response regulator transcription factor			C1711_RS06730	663	220	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1521437	1523239	+							C1711_RS06735	1803		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1521437	1523239	+	WP_102338341.1	WP_102338341.1		OPT/YSL family transporter			C1711_RS06735	1803	600	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1523487	1523768	+							C1711_RS06740	282		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1523487	1523768	+	WP_102338342.1	WP_102338342.1		NifU family protein			C1711_RS06740	282	93	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1523771	1524604	+					lgt		C1711_RS06745	834		
